Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter
N03AX09,2012,80 - 84,Mann,Vestfold,
N03AX09,2012,80 - 84,Mann,Østfold,6
N03AX09,2012,85 - 89,Kvinne,Hele landet,146
N03AX09,2012,85 - 89,Kvinne,Helseregion Midt-Norge,26
N03AX09,2012,85 - 89,Kvinne,Helseregion Nord-Norge,18
N03AX09,2012,85 - 89,Kvinne,Helseregion Sør-Øst,72
N03AX09,2012,85 - 89,Kvinne,Helseregion Vest,30
N03AX09,2012,85 - 89,Kvinne,Akershus,10
N03AX09,2012,85 - 89,Kvinne,Aust-Agder,
N03AX09,2012,85 - 89,Kvinne,Buskerud,8
N03AX09,2012,85 - 89,Kvinne,Finnmark,
N03AX09,2012,85 - 89,Kvinne,Hedmark,
N03AX09,2012,85 - 89,Kvinne,Hordaland,11
N03AX09,2012,85 - 89,Kvinne,Møre og Romsdal,
N03AX09,2012,85 - 89,Kvinne,Nordland,7
N03AX09,2012,85 - 89,Kvinne,Oppland,
N03AX09,2012,85 - 89,Kvinne,Oslo,26
N03AX09,2012,85 - 89,Kvinne,Rogaland,8
N03AX09,2012,85 - 89,Kvinne,Sogn og Fjordane,11
N03AX09,2012,85 - 89,Kvinne,Telemark,
N03AX09,2012,85 - 89,Kvinne,Troms,10
N03AX09,2012,85 - 89,Kvinne,Trøndelag,22
N03AX09,2012,85 - 89,Kvinne,Vest-Agder,
N03AX09,2012,85 - 89,Kvinne,Vestfold,
N03AX09,2012,85 - 89,Kvinne,Østfold,11
N03AX09,2012,85 - 89,Mann,Hele landet,102
N03AX09,2012,85 - 89,Mann,Helseregion Midt-Norge,14
N03AX09,2012,85 - 89,Mann,Helseregion Nord-Norge,17
N03AX09,2012,85 - 89,Mann,Helseregion Sør-Øst,50
N03AX09,2012,85 - 89,Mann,Helseregion Vest,21
N03AX09,2012,85 - 89,Mann,Akershus,10
N03AX09,2012,85 - 89,Mann,Aust-Agder,
N03AX09,2012,85 - 89,Mann,Buskerud,10
N03AX09,2012,85 - 89,Mann,Finnmark,
N03AX09,2012,85 - 89,Mann,Hedmark,
N03AX09,2012,85 - 89,Mann,Hordaland,7
N03AX09,2012,85 - 89,Mann,Møre og Romsdal,
N03AX09,2012,85 - 89,Mann,Nordland,5
N03AX09,2012,85 - 89,Mann,Oppland,5
N03AX09,2012,85 - 89,Mann,Oslo,6
N03AX09,2012,85 - 89,Mann,Rogaland,11
N03AX09,2012,85 - 89,Mann,Sogn og Fjordane,
N03AX09,2012,85 - 89,Mann,Telemark,0
N03AX09,2012,85 - 89,Mann,Troms,11
N03AX09,2012,85 - 89,Mann,Trøndelag,10
N03AX09,2012,85 - 89,Mann,Vest-Agder,
N03AX09,2012,85 - 89,Mann,Vestfold,6
N03AX09,2012,85 - 89,Mann,Østfold,5
N03AX09,2012,90+,Kvinne,Hele landet,64
N03AX09,2012,90+,Kvinne,Helseregion Midt-Norge,9
N03AX09,2012,90+,Kvinne,Helseregion Nord-Norge,
N03AX09,2012,90+,Kvinne,Helseregion Sør-Øst,40
N03AX09,2012,90+,Kvinne,Helseregion Vest,11
N03AX09,2012,90+,Kvinne,Akershus,5
N03AX09,2012,90+,Kvinne,Aust-Agder,0
N03AX09,2012,90+,Kvinne,Buskerud,13
N03AX09,2012,90+,Kvinne,Finnmark,
N03AX09,2012,90+,Kvinne,Hedmark,
N03AX09,2012,90+,Kvinne,Hordaland,
N03AX09,2012,90+,Kvinne,Møre og Romsdal,
N03AX09,2012,90+,Kvinne,Nordland,
N03AX09,2012,90+,Kvinne,Oppland,5
N03AX09,2012,90+,Kvinne,Oslo,10
N03AX09,2012,90+,Kvinne,Rogaland,7
N03AX09,2012,90+,Kvinne,Sogn og Fjordane,
N03AX09,2012,90+,Kvinne,Telemark,0
N03AX09,2012,90+,Kvinne,Troms,0
N03AX09,2012,90+,Kvinne,Trøndelag,6
N03AX09,2012,90+,Kvinne,Vest-Agder,
N03AX09,2012,90+,Kvinne,Vestfold,
N03AX09,2012,90+,Kvinne,Østfold,
N03AX09,2012,90+,Mann,Hele landet,24
N03AX09,2012,90+,Mann,Helseregion Midt-Norge,
N03AX09,2012,90+,Mann,Helseregion Nord-Norge,
N03AX09,2012,90+,Mann,Helseregion Sør-Øst,12
N03AX09,2012,90+,Mann,Helseregion Vest,8
N03AX09,2012,90+,Mann,Akershus,
N03AX09,2012,90+,Mann,Aust-Agder,0
N03AX09,2012,90+,Mann,Buskerud,
N03AX09,2012,90+,Mann,Finnmark,0
N03AX09,2012,90+,Mann,Hedmark,
N03AX09,2012,90+,Mann,Hordaland,
N03AX09,2012,90+,Mann,Møre og Romsdal,
N03AX09,2012,90+,Mann,Nordland,
N03AX09,2012,90+,Mann,Oppland,
N03AX09,2012,90+,Mann,Oslo,
N03AX09,2012,90+,Mann,Rogaland,
N03AX09,2012,90+,Mann,Sogn og Fjordane,
N03AX09,2012,90+,Mann,Telemark,0
N03AX09,2012,90+,Mann,Troms,0
N03AX09,2012,90+,Mann,Trøndelag,
N03AX09,2012,90+,Mann,Vest-Agder,
N03AX09,2012,90+,Mann,Vestfold,0
N03AX09,2012,90+,Mann,Østfold,0
N03AX09,2013,0 - 4,Kvinne,Hele landet,27
N03AX09,2013,0 - 4,Kvinne,Helseregion Midt-Norge,0
N03AX09,2013,0 - 4,Kvinne,Helseregion Nord-Norge,
N03AX09,2013,0 - 4,Kvinne,Helseregion Sør-Øst,11
N03AX09,2013,0 - 4,Kvinne,Helseregion Vest,12
N03AX09,2013,0 - 4,Kvinne,Akershus,
N03AX09,2013,0 - 4,Kvinne,Aust-Agder,
N03AX09,2013,0 - 4,Kvinne,Buskerud,
N03AX09,2013,0 - 4,Kvinne,Finnmark,
N03AX09,2013,0 - 4,Kvinne,Hedmark,0
N03AX09,2013,0 - 4,Kvinne,Hordaland,6
N03AX09,2013,0 - 4,Kvinne,Møre og Romsdal,0
N03AX09,2013,0 - 4,Kvinne,Nordland,0
N03AX09,2013,0 - 4,Kvinne,Oppland,0
N03AX09,2013,0 - 4,Kvinne,Oslo,
N03AX09,2013,0 - 4,Kvinne,Rogaland,
N03AX09,2013,0 - 4,Kvinne,Sogn og Fjordane,
N03AX09,2013,0 - 4,Kvinne,Telemark,0
N03AX09,2013,0 - 4,Kvinne,Troms,
N03AX09,2013,0 - 4,Kvinne,Trøndelag,0
N03AX09,2013,0 - 4,Kvinne,Vest-Agder,
N03AX09,2013,0 - 4,Kvinne,Vestfold,0
N03AX09,2013,0 - 4,Kvinne,Østfold,
N03AX09,2013,0 - 4,Mann,Hele landet,31
N03AX09,2013,0 - 4,Mann,Helseregion Midt-Norge,9
N03AX09,2013,0 - 4,Mann,Helseregion Nord-Norge,
N03AX09,2013,0 - 4,Mann,Helseregion Sør-Øst,13
N03AX09,2013,0 - 4,Mann,Helseregion Vest,8
N03AX09,2013,0 - 4,Mann,Akershus,
N03AX09,2013,0 - 4,Mann,Aust-Agder,
N03AX09,2013,0 - 4,Mann,Buskerud,0
N03AX09,2013,0 - 4,Mann,Finnmark,0
N03AX09,2013,0 - 4,Mann,Hedmark,
N03AX09,2013,0 - 4,Mann,Hordaland,5
N03AX09,2013,0 - 4,Mann,Møre og Romsdal,
N03AX09,2013,0 - 4,Mann,Nordland,
N03AX09,2013,0 - 4,Mann,Oppland,
N03AX09,2013,0 - 4,Mann,Oslo,0
N03AX09,2013,0 - 4,Mann,Rogaland,
N03AX09,2013,0 - 4,Mann,Sogn og Fjordane,0
N03AX09,2013,0 - 4,Mann,Telemark,
N03AX09,2013,0 - 4,Mann,Troms,0
N03AX09,2013,0 - 4,Mann,Trøndelag,8
N03AX09,2013,0 - 4,Mann,Vest-Agder,0
N03AX09,2013,0 - 4,Mann,Vestfold,
N03AX09,2013,0 - 4,Mann,Østfold,
N03AX09,2013,5 - 9,Kvinne,Hele landet,163
N03AX09,2013,5 - 9,Kvinne,Helseregion Midt-Norge,31
N03AX09,2013,5 - 9,Kvinne,Helseregion Nord-Norge,14
N03AX09,2013,5 - 9,Kvinne,Helseregion Sør-Øst,78
N03AX09,2013,5 - 9,Kvinne,Helseregion Vest,40
N03AX09,2013,5 - 9,Kvinne,Akershus,16
N03AX09,2013,5 - 9,Kvinne,Aust-Agder,15
N03AX09,2013,5 - 9,Kvinne,Buskerud,7
N03AX09,2013,5 - 9,Kvinne,Finnmark,
N03AX09,2013,5 - 9,Kvinne,Hedmark,6
N03AX09,2013,5 - 9,Kvinne,Hordaland,21
N03AX09,2013,5 - 9,Kvinne,Møre og Romsdal,11
N03AX09,2013,5 - 9,Kvinne,Nordland,
N03AX09,2013,5 - 9,Kvinne,Oppland,8
N03AX09,2013,5 - 9,Kvinne,Oslo,5
N03AX09,2013,5 - 9,Kvinne,Rogaland,15
N03AX09,2013,5 - 9,Kvinne,Sogn og Fjordane,
N03AX09,2013,5 - 9,Kvinne,Telemark,
N03AX09,2013,5 - 9,Kvinne,Troms,9
N03AX09,2013,5 - 9,Kvinne,Trøndelag,20
N03AX09,2013,5 - 9,Kvinne,Vest-Agder,6
N03AX09,2013,5 - 9,Kvinne,Vestfold,5
N03AX09,2013,5 - 9,Kvinne,Østfold,6
N03AX09,2013,5 - 9,Mann,Hele landet,185
N03AX09,2013,5 - 9,Mann,Helseregion Midt-Norge,47
N03AX09,2013,5 - 9,Mann,Helseregion Nord-Norge,13
N03AX09,2013,5 - 9,Mann,Helseregion Sør-Øst,71
N03AX09,2013,5 - 9,Mann,Helseregion Vest,54
N03AX09,2013,5 - 9,Mann,Akershus,14
N03AX09,2013,5 - 9,Mann,Aust-Agder,13
N03AX09,2013,5 - 9,Mann,Buskerud,5
N03AX09,2013,5 - 9,Mann,Finnmark,
N03AX09,2013,5 - 9,Mann,Hedmark,9
N03AX09,2013,5 - 9,Mann,Hordaland,30
N03AX09,2013,5 - 9,Mann,Møre og Romsdal,11
N03AX09,2013,5 - 9,Mann,Nordland,7
N03AX09,2013,5 - 9,Mann,Oppland,
N03AX09,2013,5 - 9,Mann,Oslo,6
N03AX09,2013,5 - 9,Mann,Rogaland,23
N03AX09,2013,5 - 9,Mann,Sogn og Fjordane,
N03AX09,2013,5 - 9,Mann,Telemark,
N03AX09,2013,5 - 9,Mann,Troms,5
N03AX09,2013,5 - 9,Mann,Trøndelag,36
N03AX09,2013,5 - 9,Mann,Vest-Agder,6
N03AX09,2013,5 - 9,Mann,Vestfold,5
N03AX09,2013,5 - 9,Mann,Østfold,6
N03AX09,2013,10 - 14,Kvinne,Hele landet,291
N03AX09,2013,10 - 14,Kvinne,Helseregion Midt-Norge,50
N03AX09,2013,10 - 14,Kvinne,Helseregion Nord-Norge,25
N03AX09,2013,10 - 14,Kvinne,Helseregion Sør-Øst,148
N03AX09,2013,10 - 14,Kvinne,Helseregion Vest,68
N03AX09,2013,10 - 14,Kvinne,Akershus,30
N03AX09,2013,10 - 14,Kvinne,Aust-Agder,11
N03AX09,2013,10 - 14,Kvinne,Buskerud,21
N03AX09,2013,10 - 14,Kvinne,Finnmark,
N03AX09,2013,10 - 14,Kvinne,Hedmark,13
N03AX09,2013,10 - 14,Kvinne,Hordaland,33
N03AX09,2013,10 - 14,Kvinne,Møre og Romsdal,19
N03AX09,2013,10 - 14,Kvinne,Nordland,15
N03AX09,2013,10 - 14,Kvinne,Oppland,14
N03AX09,2013,10 - 14,Kvinne,Oslo,13
N03AX09,2013,10 - 14,Kvinne,Rogaland,30
N03AX09,2013,10 - 14,Kvinne,Sogn og Fjordane,5
N03AX09,2013,10 - 14,Kvinne,Telemark,8
N03AX09,2013,10 - 14,Kvinne,Troms,7
N03AX09,2013,10 - 14,Kvinne,Trøndelag,31
N03AX09,2013,10 - 14,Kvinne,Vest-Agder,15
N03AX09,2013,10 - 14,Kvinne,Vestfold,8
N03AX09,2013,10 - 14,Kvinne,Østfold,15
N03AX09,2013,10 - 14,Mann,Hele landet,298
N03AX09,2013,10 - 14,Mann,Helseregion Midt-Norge,62
N03AX09,2013,10 - 14,Mann,Helseregion Nord-Norge,32
N03AX09,2013,10 - 14,Mann,Helseregion Sør-Øst,137
N03AX09,2013,10 - 14,Mann,Helseregion Vest,67
N03AX09,2013,10 - 14,Mann,Akershus,18
N03AX09,2013,10 - 14,Mann,Aust-Agder,32
N03AX09,2013,10 - 14,Mann,Buskerud,11
N03AX09,2013,10 - 14,Mann,Finnmark,9
N03AX09,2013,10 - 14,Mann,Hedmark,14
N03AX09,2013,10 - 14,Mann,Hordaland,48
N03AX09,2013,10 - 14,Mann,Møre og Romsdal,18
N03AX09,2013,10 - 14,Mann,Nordland,16
N03AX09,2013,10 - 14,Mann,Oppland,9
N03AX09,2013,10 - 14,Mann,Oslo,15
N03AX09,2013,10 - 14,Mann,Rogaland,17
N03AX09,2013,10 - 14,Mann,Sogn og Fjordane,
N03AX09,2013,10 - 14,Mann,Telemark,10
N03AX09,2013,10 - 14,Mann,Troms,7
N03AX09,2013,10 - 14,Mann,Trøndelag,44
N03AX09,2013,10 - 14,Mann,Vest-Agder,14
N03AX09,2013,10 - 14,Mann,Vestfold,7
N03AX09,2013,10 - 14,Mann,Østfold,7
N03AX09,2013,15 - 19,Kvinne,Hele landet,698
N03AX09,2013,15 - 19,Kvinne,Helseregion Midt-Norge,113
N03AX09,2013,15 - 19,Kvinne,Helseregion Nord-Norge,72
N03AX09,2013,15 - 19,Kvinne,Helseregion Sør-Øst,355
N03AX09,2013,15 - 19,Kvinne,Helseregion Vest,158
N03AX09,2013,15 - 19,Kvinne,Akershus,67
N03AX09,2013,15 - 19,Kvinne,Aust-Agder,32
N03AX09,2013,15 - 19,Kvinne,Buskerud,29
N03AX09,2013,15 - 19,Kvinne,Finnmark,7
N03AX09,2013,15 - 19,Kvinne,Hedmark,22
N03AX09,2013,15 - 19,Kvinne,Hordaland,93
N03AX09,2013,15 - 19,Kvinne,Møre og Romsdal,42
N03AX09,2013,15 - 19,Kvinne,Nordland,42
N03AX09,2013,15 - 19,Kvinne,Oppland,16
N03AX09,2013,15 - 19,Kvinne,Oslo,59
N03AX09,2013,15 - 19,Kvinne,Rogaland,44
N03AX09,2013,15 - 19,Kvinne,Sogn og Fjordane,21
N03AX09,2013,15 - 19,Kvinne,Telemark,27
N03AX09,2013,15 - 19,Kvinne,Troms,23
N03AX09,2013,15 - 19,Kvinne,Trøndelag,71
N03AX09,2013,15 - 19,Kvinne,Vest-Agder,26
N03AX09,2013,15 - 19,Kvinne,Vestfold,37
N03AX09,2013,15 - 19,Kvinne,Østfold,40
N03AX09,2013,15 - 19,Mann,Hele landet,439
N03AX09,2013,15 - 19,Mann,Helseregion Midt-Norge,65
N03AX09,2013,15 - 19,Mann,Helseregion Nord-Norge,39
N03AX09,2013,15 - 19,Mann,Helseregion Sør-Øst,230
N03AX09,2013,15 - 19,Mann,Helseregion Vest,105
N03AX09,2013,15 - 19,Mann,Akershus,42
N03AX09,2013,15 - 19,Mann,Aust-Agder,28
N03AX09,2013,15 - 19,Mann,Buskerud,18
N03AX09,2013,15 - 19,Mann,Finnmark,6
N03AX09,2013,15 - 19,Mann,Hedmark,23
N03AX09,2013,15 - 19,Mann,Hordaland,69
N03AX09,2013,15 - 19,Mann,Møre og Romsdal,26
N03AX09,2013,15 - 19,Mann,Nordland,23
N03AX09,2013,15 - 19,Mann,Oppland,18
N03AX09,2013,15 - 19,Mann,Oslo,38
N03AX09,2013,15 - 19,Mann,Rogaland,28
N03AX09,2013,15 - 19,Mann,Sogn og Fjordane,8
N03AX09,2013,15 - 19,Mann,Telemark,11
N03AX09,2013,15 - 19,Mann,Troms,10
N03AX09,2013,15 - 19,Mann,Trøndelag,39
N03AX09,2013,15 - 19,Mann,Vest-Agder,14
N03AX09,2013,15 - 19,Mann,Vestfold,19
N03AX09,2013,15 - 19,Mann,Østfold,19
N03AX09,2013,20 - 24,Kvinne,Hele landet,1269
N03AX09,2013,20 - 24,Kvinne,Helseregion Midt-Norge,199
N03AX09,2013,20 - 24,Kvinne,Helseregion Nord-Norge,127
N03AX09,2013,20 - 24,Kvinne,Helseregion Sør-Øst,712
N03AX09,2013,20 - 24,Kvinne,Helseregion Vest,231
N03AX09,2013,20 - 24,Kvinne,Akershus,154
N03AX09,2013,20 - 24,Kvinne,Aust-Agder,44
N03AX09,2013,20 - 24,Kvinne,Buskerud,77
N03AX09,2013,20 - 24,Kvinne,Finnmark,18
N03AX09,2013,20 - 24,Kvinne,Hedmark,50
N03AX09,2013,20 - 24,Kvinne,Hordaland,114
N03AX09,2013,20 - 24,Kvinne,Møre og Romsdal,77
N03AX09,2013,20 - 24,Kvinne,Nordland,68
N03AX09,2013,20 - 24,Kvinne,Oppland,48
N03AX09,2013,20 - 24,Kvinne,Oslo,137
N03AX09,2013,20 - 24,Kvinne,Rogaland,100
N03AX09,2013,20 - 24,Kvinne,Sogn og Fjordane,17
N03AX09,2013,20 - 24,Kvinne,Telemark,37
N03AX09,2013,20 - 24,Kvinne,Troms,41
N03AX09,2013,20 - 24,Kvinne,Trøndelag,122
N03AX09,2013,20 - 24,Kvinne,Vest-Agder,43
N03AX09,2013,20 - 24,Kvinne,Vestfold,70
N03AX09,2013,20 - 24,Kvinne,Østfold,52
N03AX09,2013,20 - 24,Mann,Hele landet,661
N03AX09,2013,20 - 24,Mann,Helseregion Midt-Norge,108
N03AX09,2013,20 - 24,Mann,Helseregion Nord-Norge,56
N03AX09,2013,20 - 24,Mann,Helseregion Sør-Øst,361
N03AX09,2013,20 - 24,Mann,Helseregion Vest,136
N03AX09,2013,20 - 24,Mann,Akershus,81
N03AX09,2013,20 - 24,Mann,Aust-Agder,18
N03AX09,2013,20 - 24,Mann,Buskerud,40
N03AX09,2013,20 - 24,Mann,Finnmark,11
N03AX09,2013,20 - 24,Mann,Hedmark,27
N03AX09,2013,20 - 24,Mann,Hordaland,82
N03AX09,2013,20 - 24,Mann,Møre og Romsdal,38
N03AX09,2013,20 - 24,Mann,Nordland,35
N03AX09,2013,20 - 24,Mann,Oppland,31
N03AX09,2013,20 - 24,Mann,Oslo,59
N03AX09,2013,20 - 24,Mann,Rogaland,38
N03AX09,2013,20 - 24,Mann,Sogn og Fjordane,16
N03AX09,2013,20 - 24,Mann,Telemark,17
N03AX09,2013,20 - 24,Mann,Troms,10
N03AX09,2013,20 - 24,Mann,Trøndelag,70
N03AX09,2013,20 - 24,Mann,Vest-Agder,28
N03AX09,2013,20 - 24,Mann,Vestfold,36
N03AX09,2013,20 - 24,Mann,Østfold,24
N03AX09,2013,25 - 29,Kvinne,Hele landet,1452
N03AX09,2013,25 - 29,Kvinne,Helseregion Midt-Norge,233
N03AX09,2013,25 - 29,Kvinne,Helseregion Nord-Norge,119
N03AX09,2013,25 - 29,Kvinne,Helseregion Sør-Øst,823
N03AX09,2013,25 - 29,Kvinne,Helseregion Vest,277
N03AX09,2013,25 - 29,Kvinne,Akershus,128
N03AX09,2013,25 - 29,Kvinne,Aust-Agder,55
N03AX09,2013,25 - 29,Kvinne,Buskerud,83
N03AX09,2013,25 - 29,Kvinne,Finnmark,14
N03AX09,2013,25 - 29,Kvinne,Hedmark,49
N03AX09,2013,25 - 29,Kvinne,Hordaland,130
N03AX09,2013,25 - 29,Kvinne,Møre og Romsdal,77
N03AX09,2013,25 - 29,Kvinne,Nordland,74
N03AX09,2013,25 - 29,Kvinne,Oppland,40
N03AX09,2013,25 - 29,Kvinne,Oslo,216
N03AX09,2013,25 - 29,Kvinne,Rogaland,123
N03AX09,2013,25 - 29,Kvinne,Sogn og Fjordane,24
N03AX09,2013,25 - 29,Kvinne,Telemark,39
N03AX09,2013,25 - 29,Kvinne,Troms,31
N03AX09,2013,25 - 29,Kvinne,Trøndelag,156
N03AX09,2013,25 - 29,Kvinne,Vest-Agder,68
N03AX09,2013,25 - 29,Kvinne,Vestfold,79
N03AX09,2013,25 - 29,Kvinne,Østfold,66
N03AX09,2013,25 - 29,Mann,Hele landet,890
N03AX09,2013,25 - 29,Mann,Helseregion Midt-Norge,160
N03AX09,2013,25 - 29,Mann,Helseregion Nord-Norge,86
N03AX09,2013,25 - 29,Mann,Helseregion Sør-Øst,444
N03AX09,2013,25 - 29,Mann,Helseregion Vest,200
N03AX09,2013,25 - 29,Mann,Akershus,68
N03AX09,2013,25 - 29,Mann,Aust-Agder,28
N03AX09,2013,25 - 29,Mann,Buskerud,43
N03AX09,2013,25 - 29,Mann,Finnmark,9
N03AX09,2013,25 - 29,Mann,Hedmark,29
N03AX09,2013,25 - 29,Mann,Hordaland,112
N03AX09,2013,25 - 29,Mann,Møre og Romsdal,61
N03AX09,2013,25 - 29,Mann,Nordland,47
N03AX09,2013,25 - 29,Mann,Oppland,18
N03AX09,2013,25 - 29,Mann,Oslo,120
N03AX09,2013,25 - 29,Mann,Rogaland,76
N03AX09,2013,25 - 29,Mann,Sogn og Fjordane,12
N03AX09,2013,25 - 29,Mann,Telemark,22
N03AX09,2013,25 - 29,Mann,Troms,30
N03AX09,2013,25 - 29,Mann,Trøndelag,99
N03AX09,2013,25 - 29,Mann,Vest-Agder,43
N03AX09,2013,25 - 29,Mann,Vestfold,29
N03AX09,2013,25 - 29,Mann,Østfold,44
N03AX09,2013,30 - 34,Kvinne,Hele landet,1461
N03AX09,2013,30 - 34,Kvinne,Helseregion Midt-Norge,220
N03AX09,2013,30 - 34,Kvinne,Helseregion Nord-Norge,116
N03AX09,2013,30 - 34,Kvinne,Helseregion Sør-Øst,846
N03AX09,2013,30 - 34,Kvinne,Helseregion Vest,279
N03AX09,2013,30 - 34,Kvinne,Akershus,139
N03AX09,2013,30 - 34,Kvinne,Aust-Agder,33
N03AX09,2013,30 - 34,Kvinne,Buskerud,94
N03AX09,2013,30 - 34,Kvinne,Finnmark,15
N03AX09,2013,30 - 34,Kvinne,Hedmark,47
N03AX09,2013,30 - 34,Kvinne,Hordaland,131
N03AX09,2013,30 - 34,Kvinne,Møre og Romsdal,85
N03AX09,2013,30 - 34,Kvinne,Nordland,71
N03AX09,2013,30 - 34,Kvinne,Oppland,41
N03AX09,2013,30 - 34,Kvinne,Oslo,254
N03AX09,2013,30 - 34,Kvinne,Rogaland,134
N03AX09,2013,30 - 34,Kvinne,Sogn og Fjordane,14
N03AX09,2013,30 - 34,Kvinne,Telemark,45
N03AX09,2013,30 - 34,Kvinne,Troms,30
N03AX09,2013,30 - 34,Kvinne,Trøndelag,135
N03AX09,2013,30 - 34,Kvinne,Vest-Agder,54
N03AX09,2013,30 - 34,Kvinne,Vestfold,75
N03AX09,2013,30 - 34,Kvinne,Østfold,64
N03AX09,2013,30 - 34,Mann,Hele landet,919
N03AX09,2013,30 - 34,Mann,Helseregion Midt-Norge,145
N03AX09,2013,30 - 34,Mann,Helseregion Nord-Norge,61
N03AX09,2013,30 - 34,Mann,Helseregion Sør-Øst,544
N03AX09,2013,30 - 34,Mann,Helseregion Vest,169
N03AX09,2013,30 - 34,Mann,Akershus,72
N03AX09,2013,30 - 34,Mann,Aust-Agder,40
N03AX09,2013,30 - 34,Mann,Buskerud,50
N03AX09,2013,30 - 34,Mann,Finnmark,10
N03AX09,2013,30 - 34,Mann,Hedmark,29
N03AX09,2013,30 - 34,Mann,Hordaland,85
N03AX09,2013,30 - 34,Mann,Møre og Romsdal,53
N03AX09,2013,30 - 34,Mann,Nordland,32
N03AX09,2013,30 - 34,Mann,Oppland,33
N03AX09,2013,30 - 34,Mann,Oslo,153
N03AX09,2013,30 - 34,Mann,Rogaland,68
N03AX09,2013,30 - 34,Mann,Sogn og Fjordane,16
N03AX09,2013,30 - 34,Mann,Telemark,32
N03AX09,2013,30 - 34,Mann,Troms,19
N03AX09,2013,30 - 34,Mann,Trøndelag,92
N03AX09,2013,30 - 34,Mann,Vest-Agder,49
N03AX09,2013,30 - 34,Mann,Vestfold,43
N03AX09,2013,30 - 34,Mann,Østfold,43
N03AX09,2013,35 - 39,Kvinne,Hele landet,1611
N03AX09,2013,35 - 39,Kvinne,Helseregion Midt-Norge,194
N03AX09,2013,35 - 39,Kvinne,Helseregion Nord-Norge,127
N03AX09,2013,35 - 39,Kvinne,Helseregion Sør-Øst,987
N03AX09,2013,35 - 39,Kvinne,Helseregion Vest,303
N03AX09,2013,35 - 39,Kvinne,Akershus,192
N03AX09,2013,35 - 39,Kvinne,Aust-Agder,63
N03AX09,2013,35 - 39,Kvinne,Buskerud,123
N03AX09,2013,35 - 39,Kvinne,Finnmark,20
N03AX09,2013,35 - 39,Kvinne,Hedmark,52
N03AX09,2013,35 - 39,Kvinne,Hordaland,155
N03AX09,2013,35 - 39,Kvinne,Møre og Romsdal,80
N03AX09,2013,35 - 39,Kvinne,Nordland,71
N03AX09,2013,35 - 39,Kvinne,Oppland,66
N03AX09,2013,35 - 39,Kvinne,Oslo,210
N03AX09,2013,35 - 39,Kvinne,Rogaland,129
N03AX09,2013,35 - 39,Kvinne,Sogn og Fjordane,19
N03AX09,2013,35 - 39,Kvinne,Telemark,53
N03AX09,2013,35 - 39,Kvinne,Troms,36
N03AX09,2013,35 - 39,Kvinne,Trøndelag,114
N03AX09,2013,35 - 39,Kvinne,Vest-Agder,69
N03AX09,2013,35 - 39,Kvinne,Vestfold,71
N03AX09,2013,35 - 39,Kvinne,Østfold,88
N03AX09,2013,35 - 39,Mann,Hele landet,1008
N03AX09,2013,35 - 39,Mann,Helseregion Midt-Norge,130
N03AX09,2013,35 - 39,Mann,Helseregion Nord-Norge,72
N03AX09,2013,35 - 39,Mann,Helseregion Sør-Øst,590
N03AX09,2013,35 - 39,Mann,Helseregion Vest,216
N03AX09,2013,35 - 39,Mann,Akershus,90
N03AX09,2013,35 - 39,Mann,Aust-Agder,41
N03AX09,2013,35 - 39,Mann,Buskerud,69
N03AX09,2013,35 - 39,Mann,Finnmark,10
N03AX09,2013,35 - 39,Mann,Hedmark,34
N03AX09,2013,35 - 39,Mann,Hordaland,114
N03AX09,2013,35 - 39,Mann,Møre og Romsdal,44
N03AX09,2013,35 - 39,Mann,Nordland,41
N03AX09,2013,35 - 39,Mann,Oppland,31
N03AX09,2013,35 - 39,Mann,Oslo,164
N03AX09,2013,35 - 39,Mann,Rogaland,90
N03AX09,2013,35 - 39,Mann,Sogn og Fjordane,12
N03AX09,2013,35 - 39,Mann,Telemark,20
N03AX09,2013,35 - 39,Mann,Troms,21
N03AX09,2013,35 - 39,Mann,Trøndelag,86
N03AX09,2013,35 - 39,Mann,Vest-Agder,49
N03AX09,2013,35 - 39,Mann,Vestfold,44
N03AX09,2013,35 - 39,Mann,Østfold,48
N03AX09,2013,40 - 44,Kvinne,Hele landet,1730
N03AX09,2013,40 - 44,Kvinne,Helseregion Midt-Norge,244
N03AX09,2013,40 - 44,Kvinne,Helseregion Nord-Norge,143
N03AX09,2013,40 - 44,Kvinne,Helseregion Sør-Øst,1013
N03AX09,2013,40 - 44,Kvinne,Helseregion Vest,330
N03AX09,2013,40 - 44,Kvinne,Akershus,197
N03AX09,2013,40 - 44,Kvinne,Aust-Agder,48
N03AX09,2013,40 - 44,Kvinne,Buskerud,120
N03AX09,2013,40 - 44,Kvinne,Finnmark,24
N03AX09,2013,40 - 44,Kvinne,Hedmark,66
N03AX09,2013,40 - 44,Kvinne,Hordaland,166
N03AX09,2013,40 - 44,Kvinne,Møre og Romsdal,91
N03AX09,2013,40 - 44,Kvinne,Nordland,78
N03AX09,2013,40 - 44,Kvinne,Oppland,67
N03AX09,2013,40 - 44,Kvinne,Oslo,199
N03AX09,2013,40 - 44,Kvinne,Rogaland,142
N03AX09,2013,40 - 44,Kvinne,Sogn og Fjordane,22
N03AX09,2013,40 - 44,Kvinne,Telemark,56
N03AX09,2013,40 - 44,Kvinne,Troms,41
N03AX09,2013,40 - 44,Kvinne,Trøndelag,153
