Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter
R05,2011,40 - 44,Kvinne,Oslo,2798
R05,2011,40 - 44,Kvinne,Rogaland,1612
R05,2011,40 - 44,Kvinne,Sogn og Fjordane,308
R05,2011,40 - 44,Kvinne,Telemark,711
R05,2011,40 - 44,Kvinne,Troms,580
R05,2011,40 - 44,Kvinne,Trøndelag,1587
R05,2011,40 - 44,Kvinne,Vest-Agder,648
R05,2011,40 - 44,Kvinne,Vestfold,943
R05,2011,40 - 44,Kvinne,Østfold,1281
R05,2011,40 - 44,Mann,Hele landet,12422
R05,2011,40 - 44,Mann,Helseregion Midt-Norge,1342
R05,2011,40 - 44,Mann,Helseregion Nord-Norge,943
R05,2011,40 - 44,Mann,Helseregion Sør-Øst,7769
R05,2011,40 - 44,Mann,Helseregion Vest,2368
R05,2011,40 - 44,Mann,Akershus,1862
R05,2011,40 - 44,Mann,Aust-Agder,260
R05,2011,40 - 44,Mann,Buskerud,749
R05,2011,40 - 44,Mann,Finnmark,152
R05,2011,40 - 44,Mann,Hedmark,508
R05,2011,40 - 44,Mann,Hordaland,1149
R05,2011,40 - 44,Mann,Møre og Romsdal,472
R05,2011,40 - 44,Mann,Nordland,471
R05,2011,40 - 44,Mann,Oppland,419
R05,2011,40 - 44,Mann,Oslo,1866
R05,2011,40 - 44,Mann,Rogaland,998
R05,2011,40 - 44,Mann,Sogn og Fjordane,221
R05,2011,40 - 44,Mann,Telemark,413
R05,2011,40 - 44,Mann,Troms,320
R05,2011,40 - 44,Mann,Trøndelag,870
R05,2011,40 - 44,Mann,Vest-Agder,364
R05,2011,40 - 44,Mann,Vestfold,559
R05,2011,40 - 44,Mann,Østfold,769
R05,2011,45 - 49,Kvinne,Hele landet,19407
R05,2011,45 - 49,Kvinne,Helseregion Midt-Norge,2207
R05,2011,45 - 49,Kvinne,Helseregion Nord-Norge,1685
R05,2011,45 - 49,Kvinne,Helseregion Sør-Øst,12060
R05,2011,45 - 49,Kvinne,Helseregion Vest,3455
R05,2011,45 - 49,Kvinne,Akershus,2721
R05,2011,45 - 49,Kvinne,Aust-Agder,455
R05,2011,45 - 49,Kvinne,Buskerud,1193
R05,2011,45 - 49,Kvinne,Finnmark,289
R05,2011,45 - 49,Kvinne,Hedmark,799
R05,2011,45 - 49,Kvinne,Hordaland,1738
R05,2011,45 - 49,Kvinne,Møre og Romsdal,697
R05,2011,45 - 49,Kvinne,Nordland,824
R05,2011,45 - 49,Kvinne,Oppland,730
R05,2011,45 - 49,Kvinne,Oslo,2533
R05,2011,45 - 49,Kvinne,Rogaland,1396
R05,2011,45 - 49,Kvinne,Sogn og Fjordane,321
R05,2011,45 - 49,Kvinne,Telemark,705
R05,2011,45 - 49,Kvinne,Troms,572
R05,2011,45 - 49,Kvinne,Trøndelag,1510
R05,2011,45 - 49,Kvinne,Vest-Agder,646
R05,2011,45 - 49,Kvinne,Vestfold,967
R05,2011,45 - 49,Kvinne,Østfold,1311
R05,2011,45 - 49,Mann,Hele landet,12130
R05,2011,45 - 49,Mann,Helseregion Midt-Norge,1369
R05,2011,45 - 49,Mann,Helseregion Nord-Norge,922
R05,2011,45 - 49,Mann,Helseregion Sør-Øst,7582
R05,2011,45 - 49,Mann,Helseregion Vest,2257
R05,2011,45 - 49,Mann,Akershus,1688
R05,2011,45 - 49,Mann,Aust-Agder,250
R05,2011,45 - 49,Mann,Buskerud,789
R05,2011,45 - 49,Mann,Finnmark,162
R05,2011,45 - 49,Mann,Hedmark,479
R05,2011,45 - 49,Mann,Hordaland,1121
R05,2011,45 - 49,Mann,Møre og Romsdal,474
R05,2011,45 - 49,Mann,Nordland,471
R05,2011,45 - 49,Mann,Oppland,440
R05,2011,45 - 49,Mann,Oslo,1768
R05,2011,45 - 49,Mann,Rogaland,938
R05,2011,45 - 49,Mann,Sogn og Fjordane,198
R05,2011,45 - 49,Mann,Telemark,399
R05,2011,45 - 49,Mann,Troms,289
R05,2011,45 - 49,Mann,Trøndelag,895
R05,2011,45 - 49,Mann,Vest-Agder,415
R05,2011,45 - 49,Mann,Vestfold,550
R05,2011,45 - 49,Mann,Østfold,804
R05,2011,50 - 54,Kvinne,Hele landet,19225
R05,2011,50 - 54,Kvinne,Helseregion Midt-Norge,2270
R05,2011,50 - 54,Kvinne,Helseregion Nord-Norge,1589
R05,2011,50 - 54,Kvinne,Helseregion Sør-Øst,11935
R05,2011,50 - 54,Kvinne,Helseregion Vest,3431
R05,2011,50 - 54,Kvinne,Akershus,2412
R05,2011,50 - 54,Kvinne,Aust-Agder,498
R05,2011,50 - 54,Kvinne,Buskerud,1249
R05,2011,50 - 54,Kvinne,Finnmark,251
R05,2011,50 - 54,Kvinne,Hedmark,930
R05,2011,50 - 54,Kvinne,Hordaland,1722
R05,2011,50 - 54,Kvinne,Møre og Romsdal,877
R05,2011,50 - 54,Kvinne,Nordland,813
R05,2011,50 - 54,Kvinne,Oppland,778
R05,2011,50 - 54,Kvinne,Oslo,2423
R05,2011,50 - 54,Kvinne,Rogaland,1363
R05,2011,50 - 54,Kvinne,Sogn og Fjordane,346
R05,2011,50 - 54,Kvinne,Telemark,743
R05,2011,50 - 54,Kvinne,Troms,525
R05,2011,50 - 54,Kvinne,Trøndelag,1393
R05,2011,50 - 54,Kvinne,Vest-Agder,594
R05,2011,50 - 54,Kvinne,Vestfold,1016
R05,2011,50 - 54,Kvinne,Østfold,1292
R05,2011,50 - 54,Mann,Hele landet,11787
R05,2011,50 - 54,Mann,Helseregion Midt-Norge,1323
R05,2011,50 - 54,Mann,Helseregion Nord-Norge,921
R05,2011,50 - 54,Mann,Helseregion Sør-Øst,7392
R05,2011,50 - 54,Mann,Helseregion Vest,2151
R05,2011,50 - 54,Mann,Akershus,1613
R05,2011,50 - 54,Mann,Aust-Agder,290
R05,2011,50 - 54,Mann,Buskerud,699
R05,2011,50 - 54,Mann,Finnmark,146
R05,2011,50 - 54,Mann,Hedmark,529
R05,2011,50 - 54,Mann,Hordaland,1057
R05,2011,50 - 54,Mann,Møre og Romsdal,466
R05,2011,50 - 54,Mann,Nordland,501
R05,2011,50 - 54,Mann,Oppland,464
R05,2011,50 - 54,Mann,Oslo,1585
R05,2011,50 - 54,Mann,Rogaland,882
R05,2011,50 - 54,Mann,Sogn og Fjordane,212
R05,2011,50 - 54,Mann,Telemark,412
R05,2011,50 - 54,Mann,Troms,274
R05,2011,50 - 54,Mann,Trøndelag,857
R05,2011,50 - 54,Mann,Vest-Agder,408
R05,2011,50 - 54,Mann,Vestfold,588
R05,2011,50 - 54,Mann,Østfold,804
R05,2011,55 - 59,Kvinne,Hele landet,20826
R05,2011,55 - 59,Kvinne,Helseregion Midt-Norge,2585
R05,2011,55 - 59,Kvinne,Helseregion Nord-Norge,1781
R05,2011,55 - 59,Kvinne,Helseregion Sør-Øst,12574
R05,2011,55 - 59,Kvinne,Helseregion Vest,3886
R05,2011,55 - 59,Kvinne,Akershus,2399
R05,2011,55 - 59,Kvinne,Aust-Agder,531
R05,2011,55 - 59,Kvinne,Buskerud,1292
R05,2011,55 - 59,Kvinne,Finnmark,308
R05,2011,55 - 59,Kvinne,Hedmark,1048
R05,2011,55 - 59,Kvinne,Hordaland,1902
R05,2011,55 - 59,Kvinne,Møre og Romsdal,964
R05,2011,55 - 59,Kvinne,Nordland,883
R05,2011,55 - 59,Kvinne,Oppland,847
R05,2011,55 - 59,Kvinne,Oslo,2404
R05,2011,55 - 59,Kvinne,Rogaland,1614
R05,2011,55 - 59,Kvinne,Sogn og Fjordane,370
R05,2011,55 - 59,Kvinne,Telemark,886
R05,2011,55 - 59,Kvinne,Troms,590
R05,2011,55 - 59,Kvinne,Trøndelag,1621
R05,2011,55 - 59,Kvinne,Vest-Agder,661
R05,2011,55 - 59,Kvinne,Vestfold,1099
R05,2011,55 - 59,Kvinne,Østfold,1407
R05,2011,55 - 59,Mann,Hele landet,12807
R05,2011,55 - 59,Mann,Helseregion Midt-Norge,1467
R05,2011,55 - 59,Mann,Helseregion Nord-Norge,1087
R05,2011,55 - 59,Mann,Helseregion Sør-Øst,7856
R05,2011,55 - 59,Mann,Helseregion Vest,2397
R05,2011,55 - 59,Mann,Akershus,1618
R05,2011,55 - 59,Mann,Aust-Agder,317
R05,2011,55 - 59,Mann,Buskerud,765
R05,2011,55 - 59,Mann,Finnmark,165
R05,2011,55 - 59,Mann,Hedmark,621
R05,2011,55 - 59,Mann,Hordaland,1170
R05,2011,55 - 59,Mann,Møre og Romsdal,522
R05,2011,55 - 59,Mann,Nordland,586
R05,2011,55 - 59,Mann,Oppland,530
R05,2011,55 - 59,Mann,Oslo,1542
R05,2011,55 - 59,Mann,Rogaland,975
R05,2011,55 - 59,Mann,Sogn og Fjordane,252
R05,2011,55 - 59,Mann,Telemark,511
R05,2011,55 - 59,Mann,Troms,336
R05,2011,55 - 59,Mann,Trøndelag,945
R05,2011,55 - 59,Mann,Vest-Agder,376
R05,2011,55 - 59,Mann,Vestfold,647
R05,2011,55 - 59,Mann,Østfold,929
R05,2011,60 - 64,Kvinne,Hele landet,21826
R05,2011,60 - 64,Kvinne,Helseregion Midt-Norge,2746
R05,2011,60 - 64,Kvinne,Helseregion Nord-Norge,1875
R05,2011,60 - 64,Kvinne,Helseregion Sør-Øst,13359
R05,2011,60 - 64,Kvinne,Helseregion Vest,3846
R05,2011,60 - 64,Kvinne,Akershus,2611
R05,2011,60 - 64,Kvinne,Aust-Agder,487
R05,2011,60 - 64,Kvinne,Buskerud,1409
R05,2011,60 - 64,Kvinne,Finnmark,317
R05,2011,60 - 64,Kvinne,Hedmark,1105
R05,2011,60 - 64,Kvinne,Hordaland,1942
R05,2011,60 - 64,Kvinne,Møre og Romsdal,1020
R05,2011,60 - 64,Kvinne,Nordland,980
R05,2011,60 - 64,Kvinne,Oppland,973
R05,2011,60 - 64,Kvinne,Oslo,2446
R05,2011,60 - 64,Kvinne,Rogaland,1516
R05,2011,60 - 64,Kvinne,Sogn og Fjordane,388
R05,2011,60 - 64,Kvinne,Telemark,900
R05,2011,60 - 64,Kvinne,Troms,578
R05,2011,60 - 64,Kvinne,Trøndelag,1726
R05,2011,60 - 64,Kvinne,Vest-Agder,672
R05,2011,60 - 64,Kvinne,Vestfold,1127
R05,2011,60 - 64,Kvinne,Østfold,1629
R05,2011,60 - 64,Mann,Hele landet,14541
R05,2011,60 - 64,Mann,Helseregion Midt-Norge,1711
R05,2011,60 - 64,Mann,Helseregion Nord-Norge,1231
R05,2011,60 - 64,Mann,Helseregion Sør-Øst,8880
R05,2011,60 - 64,Mann,Helseregion Vest,2719
R05,2011,60 - 64,Mann,Akershus,1707
R05,2011,60 - 64,Mann,Aust-Agder,375
R05,2011,60 - 64,Mann,Buskerud,898
R05,2011,60 - 64,Mann,Finnmark,224
R05,2011,60 - 64,Mann,Hedmark,791
R05,2011,60 - 64,Mann,Hordaland,1320
R05,2011,60 - 64,Mann,Møre og Romsdal,618
R05,2011,60 - 64,Mann,Nordland,615
R05,2011,60 - 64,Mann,Oppland,593
R05,2011,60 - 64,Mann,Oslo,1623
R05,2011,60 - 64,Mann,Rogaland,1105
R05,2011,60 - 64,Mann,Sogn og Fjordane,294
R05,2011,60 - 64,Mann,Telemark,544
R05,2011,60 - 64,Mann,Troms,392
R05,2011,60 - 64,Mann,Trøndelag,1093
R05,2011,60 - 64,Mann,Vest-Agder,497
R05,2011,60 - 64,Mann,Vestfold,769
R05,2011,60 - 64,Mann,Østfold,1083
R05,2011,65 - 69,Kvinne,Hele landet,19077
R05,2011,65 - 69,Kvinne,Helseregion Midt-Norge,2318
R05,2011,65 - 69,Kvinne,Helseregion Nord-Norge,1577
R05,2011,65 - 69,Kvinne,Helseregion Sør-Øst,11914
R05,2011,65 - 69,Kvinne,Helseregion Vest,3268
R05,2011,65 - 69,Kvinne,Akershus,2360
R05,2011,65 - 69,Kvinne,Aust-Agder,504
R05,2011,65 - 69,Kvinne,Buskerud,1265
R05,2011,65 - 69,Kvinne,Finnmark,238
R05,2011,65 - 69,Kvinne,Hedmark,971
R05,2011,65 - 69,Kvinne,Hordaland,1685
R05,2011,65 - 69,Kvinne,Møre og Romsdal,797
R05,2011,65 - 69,Kvinne,Nordland,840
R05,2011,65 - 69,Kvinne,Oppland,856
R05,2011,65 - 69,Kvinne,Oslo,2095
R05,2011,65 - 69,Kvinne,Rogaland,1292
R05,2011,65 - 69,Kvinne,Sogn og Fjordane,291
R05,2011,65 - 69,Kvinne,Telemark,843
R05,2011,65 - 69,Kvinne,Troms,499
R05,2011,65 - 69,Kvinne,Trøndelag,1521
R05,2011,65 - 69,Kvinne,Vest-Agder,606
R05,2011,65 - 69,Kvinne,Vestfold,1011
R05,2011,65 - 69,Kvinne,Østfold,1403
R05,2011,65 - 69,Mann,Hele landet,13987
R05,2011,65 - 69,Mann,Helseregion Midt-Norge,1728
R05,2011,65 - 69,Mann,Helseregion Nord-Norge,1170
R05,2011,65 - 69,Mann,Helseregion Sør-Øst,8629
R05,2011,65 - 69,Mann,Helseregion Vest,2460
R05,2011,65 - 69,Mann,Akershus,1742
R05,2011,65 - 69,Mann,Aust-Agder,345
R05,2011,65 - 69,Mann,Buskerud,918
R05,2011,65 - 69,Mann,Finnmark,192
R05,2011,65 - 69,Mann,Hedmark,748
R05,2011,65 - 69,Mann,Hordaland,1236
R05,2011,65 - 69,Mann,Møre og Romsdal,622
R05,2011,65 - 69,Mann,Nordland,614
R05,2011,65 - 69,Mann,Oppland,577
R05,2011,65 - 69,Mann,Oslo,1472
R05,2011,65 - 69,Mann,Rogaland,968
R05,2011,65 - 69,Mann,Sogn og Fjordane,256
R05,2011,65 - 69,Mann,Telemark,567
R05,2011,65 - 69,Mann,Troms,364
R05,2011,65 - 69,Mann,Trøndelag,1106
R05,2011,65 - 69,Mann,Vest-Agder,488
R05,2011,65 - 69,Mann,Vestfold,760
R05,2011,65 - 69,Mann,Østfold,1012
R05,2011,70 - 74,Kvinne,Hele landet,14031
R05,2011,70 - 74,Kvinne,Helseregion Midt-Norge,1703
R05,2011,70 - 74,Kvinne,Helseregion Nord-Norge,1179
R05,2011,70 - 74,Kvinne,Helseregion Sør-Øst,8623
R05,2011,70 - 74,Kvinne,Helseregion Vest,2526
R05,2011,70 - 74,Kvinne,Akershus,1659
R05,2011,70 - 74,Kvinne,Aust-Agder,299
R05,2011,70 - 74,Kvinne,Buskerud,924
R05,2011,70 - 74,Kvinne,Finnmark,178
R05,2011,70 - 74,Kvinne,Hedmark,711
R05,2011,70 - 74,Kvinne,Hordaland,1370
R05,2011,70 - 74,Kvinne,Møre og Romsdal,602
R05,2011,70 - 74,Kvinne,Nordland,626
R05,2011,70 - 74,Kvinne,Oppland,599
R05,2011,70 - 74,Kvinne,Oslo,1505
R05,2011,70 - 74,Kvinne,Rogaland,935
R05,2011,70 - 74,Kvinne,Sogn og Fjordane,221
R05,2011,70 - 74,Kvinne,Telemark,621
R05,2011,70 - 74,Kvinne,Troms,375
R05,2011,70 - 74,Kvinne,Trøndelag,1101
R05,2011,70 - 74,Kvinne,Vest-Agder,467
R05,2011,70 - 74,Kvinne,Vestfold,781
R05,2011,70 - 74,Kvinne,Østfold,1057
R05,2011,70 - 74,Mann,Hele landet,10186
R05,2011,70 - 74,Mann,Helseregion Midt-Norge,1317
R05,2011,70 - 74,Mann,Helseregion Nord-Norge,896
R05,2011,70 - 74,Mann,Helseregion Sør-Øst,6147
R05,2011,70 - 74,Mann,Helseregion Vest,1826
R05,2011,70 - 74,Mann,Akershus,1187
R05,2011,70 - 74,Mann,Aust-Agder,274
R05,2011,70 - 74,Mann,Buskerud,633
R05,2011,70 - 74,Mann,Finnmark,134
R05,2011,70 - 74,Mann,Hedmark,542
R05,2011,70 - 74,Mann,Hordaland,897
R05,2011,70 - 74,Mann,Møre og Romsdal,431
R05,2011,70 - 74,Mann,Nordland,472
R05,2011,70 - 74,Mann,Oppland,507
R05,2011,70 - 74,Mann,Oslo,938
R05,2011,70 - 74,Mann,Rogaland,726
R05,2011,70 - 74,Mann,Sogn og Fjordane,203
R05,2011,70 - 74,Mann,Telemark,401
R05,2011,70 - 74,Mann,Troms,290
R05,2011,70 - 74,Mann,Trøndelag,886
R05,2011,70 - 74,Mann,Vest-Agder,355
R05,2011,70 - 74,Mann,Vestfold,550
R05,2011,70 - 74,Mann,Østfold,760
R05,2011,75 - 79,Kvinne,Hele landet,11364
R05,2011,75 - 79,Kvinne,Helseregion Midt-Norge,1399
R05,2011,75 - 79,Kvinne,Helseregion Nord-Norge,1034
R05,2011,75 - 79,Kvinne,Helseregion Sør-Øst,6835
R05,2011,75 - 79,Kvinne,Helseregion Vest,2096
R05,2011,75 - 79,Kvinne,Akershus,1290
R05,2011,75 - 79,Kvinne,Aust-Agder,251
R05,2011,75 - 79,Kvinne,Buskerud,700
R05,2011,75 - 79,Kvinne,Finnmark,151
R05,2011,75 - 79,Kvinne,Hedmark,607
R05,2011,75 - 79,Kvinne,Hordaland,1135
R05,2011,75 - 79,Kvinne,Møre og Romsdal,508
R05,2011,75 - 79,Kvinne,Nordland,597
R05,2011,75 - 79,Kvinne,Oppland,509
R05,2011,75 - 79,Kvinne,Oslo,1204
R05,2011,75 - 79,Kvinne,Rogaland,778
R05,2011,75 - 79,Kvinne,Sogn og Fjordane,183
R05,2011,75 - 79,Kvinne,Telemark,468
R05,2011,75 - 79,Kvinne,Troms,286
R05,2011,75 - 79,Kvinne,Trøndelag,891
R05,2011,75 - 79,Kvinne,Vest-Agder,393
R05,2011,75 - 79,Kvinne,Vestfold,633
R05,2011,75 - 79,Kvinne,Østfold,780
R05,2011,75 - 79,Mann,Hele landet,8536
R05,2011,75 - 79,Mann,Helseregion Midt-Norge,1089
R05,2011,75 - 79,Mann,Helseregion Nord-Norge,762
R05,2011,75 - 79,Mann,Helseregion Sør-Øst,5015
R05,2011,75 - 79,Mann,Helseregion Vest,1670
R05,2011,75 - 79,Mann,Akershus,911
R05,2011,75 - 79,Mann,Aust-Agder,207
R05,2011,75 - 79,Mann,Buskerud,482
R05,2011,75 - 79,Mann,Finnmark,117
R05,2011,75 - 79,Mann,Hedmark,482
R05,2011,75 - 79,Mann,Hordaland,810
R05,2011,75 - 79,Mann,Møre og Romsdal,398
R05,2011,75 - 79,Mann,Nordland,423
R05,2011,75 - 79,Mann,Oppland,401
R05,2011,75 - 79,Mann,Oslo,758
R05,2011,75 - 79,Mann,Rogaland,682
R05,2011,75 - 79,Mann,Sogn og Fjordane,178
R05,2011,75 - 79,Mann,Telemark,366
R05,2011,75 - 79,Mann,Troms,222
R05,2011,75 - 79,Mann,Trøndelag,691
R05,2011,75 - 79,Mann,Vest-Agder,329
R05,2011,75 - 79,Mann,Vestfold,462
R05,2011,75 - 79,Mann,Østfold,617
R05,2011,80 - 84,Kvinne,Hele landet,9330
R05,2011,80 - 84,Kvinne,Helseregion Midt-Norge,1191
R05,2011,80 - 84,Kvinne,Helseregion Nord-Norge,887
R05,2011,80 - 84,Kvinne,Helseregion Sør-Øst,5543
R05,2011,80 - 84,Kvinne,Helseregion Vest,1709
R05,2011,80 - 84,Kvinne,Akershus,981
R05,2011,80 - 84,Kvinne,Aust-Agder,213
R05,2011,80 - 84,Kvinne,Buskerud,588
R05,2011,80 - 84,Kvinne,Finnmark,121
R05,2011,80 - 84,Kvinne,Hedmark,495
R05,2011,80 - 84,Kvinne,Hordaland,902
R05,2011,80 - 84,Kvinne,Møre og Romsdal,445
R05,2011,80 - 84,Kvinne,Nordland,488
R05,2011,80 - 84,Kvinne,Oppland,435
R05,2011,80 - 84,Kvinne,Oslo,1013
R05,2011,80 - 84,Kvinne,Rogaland,620
R05,2011,80 - 84,Kvinne,Sogn og Fjordane,187
R05,2011,80 - 84,Kvinne,Telemark,409
R05,2011,80 - 84,Kvinne,Troms,278
R05,2011,80 - 84,Kvinne,Trøndelag,746
R05,2011,80 - 84,Kvinne,Vest-Agder,322
R05,2011,80 - 84,Kvinne,Vestfold,438
R05,2011,80 - 84,Kvinne,Østfold,649
R05,2011,80 - 84,Mann,Hele landet,6975
R05,2011,80 - 84,Mann,Helseregion Midt-Norge,907
R05,2011,80 - 84,Mann,Helseregion Nord-Norge,643
R05,2011,80 - 84,Mann,Helseregion Sør-Øst,4145
R05,2011,80 - 84,Mann,Helseregion Vest,1280
R05,2011,80 - 84,Mann,Akershus,774
R05,2011,80 - 84,Mann,Aust-Agder,151
R05,2011,80 - 84,Mann,Buskerud,425
R05,2011,80 - 84,Mann,Finnmark,101
R05,2011,80 - 84,Mann,Hedmark,400
R05,2011,80 - 84,Mann,Hordaland,624
R05,2011,80 - 84,Mann,Møre og Romsdal,313
R05,2011,80 - 84,Mann,Nordland,350
R05,2011,80 - 84,Mann,Oppland,390
R05,2011,80 - 84,Mann,Oslo,641
R05,2011,80 - 84,Mann,Rogaland,516
R05,2011,80 - 84,Mann,Sogn og Fjordane,140
R05,2011,80 - 84,Mann,Telemark,284
R05,2011,80 - 84,Mann,Troms,192
R05,2011,80 - 84,Mann,Trøndelag,594
R05,2011,80 - 84,Mann,Vest-Agder,218
R05,2011,80 - 84,Mann,Vestfold,361
R05,2011,80 - 84,Mann,Østfold,501
R05,2011,85 - 89,Kvinne,Hele landet,6010
R05,2011,85 - 89,Kvinne,Helseregion Midt-Norge,719
R05,2011,85 - 89,Kvinne,Helseregion Nord-Norge,526
R05,2011,85 - 89,Kvinne,Helseregion Sør-Øst,3661
R05,2011,85 - 89,Kvinne,Helseregion Vest,1104
R05,2011,85 - 89,Kvinne,Akershus,581
R05,2011,85 - 89,Kvinne,Aust-Agder,138
R05,2011,85 - 89,Kvinne,Buskerud,374
R05,2011,85 - 89,Kvinne,Finnmark,66
R05,2011,85 - 89,Kvinne,Hedmark,364
R05,2011,85 - 89,Kvinne,Hordaland,555
R05,2011,85 - 89,Kvinne,Møre og Romsdal,259
R05,2011,85 - 89,Kvinne,Nordland,295
R05,2011,85 - 89,Kvinne,Oppland,305
R05,2011,85 - 89,Kvinne,Oslo,676
R05,2011,85 - 89,Kvinne,Rogaland,419
R05,2011,85 - 89,Kvinne,Sogn og Fjordane,130
R05,2011,85 - 89,Kvinne,Telemark,281
R05,2011,85 - 89,Kvinne,Troms,165
R05,2011,85 - 89,Kvinne,Trøndelag,460
R05,2011,85 - 89,Kvinne,Vest-Agder,210
R05,2011,85 - 89,Kvinne,Vestfold,313
R05,2011,85 - 89,Kvinne,Østfold,419
R05,2011,85 - 89,Mann,Hele landet,4057
R05,2011,85 - 89,Mann,Helseregion Midt-Norge,507
R05,2011,85 - 89,Mann,Helseregion Nord-Norge,417
R05,2011,85 - 89,Mann,Helseregion Sør-Øst,2354
R05,2011,85 - 89,Mann,Helseregion Vest,779
R05,2011,85 - 89,Mann,Akershus,431
R05,2011,85 - 89,Mann,Aust-Agder,88
R05,2011,85 - 89,Mann,Buskerud,260
R05,2011,85 - 89,Mann,Finnmark,51
R05,2011,85 - 89,Mann,Hedmark,260
R05,2011,85 - 89,Mann,Hordaland,380
R05,2011,85 - 89,Mann,Møre og Romsdal,192
R05,2011,85 - 89,Mann,Nordland,231
R05,2011,85 - 89,Mann,Oppland,197
R05,2011,85 - 89,Mann,Oslo,353
R05,2011,85 - 89,Mann,Rogaland,291
R05,2011,85 - 89,Mann,Sogn og Fjordane,108
R05,2011,85 - 89,Mann,Telemark,177
R05,2011,85 - 89,Mann,Troms,135
R05,2011,85 - 89,Mann,Trøndelag,315
R05,2011,85 - 89,Mann,Vest-Agder,116
R05,2011,85 - 89,Mann,Vestfold,208
R05,2011,85 - 89,Mann,Østfold,264
R05,2011,90+,Kvinne,Hele landet,3209
R05,2011,90+,Kvinne,Helseregion Midt-Norge,409
R05,2011,90+,Kvinne,Helseregion Nord-Norge,268
R05,2011,90+,Kvinne,Helseregion Sør-Øst,1874
R05,2011,90+,Kvinne,Helseregion Vest,658
R05,2011,90+,Kvinne,Akershus,260
R05,2011,90+,Kvinne,Aust-Agder,99
R05,2011,90+,Kvinne,Buskerud,212
R05,2011,90+,Kvinne,Finnmark,32
R05,2011,90+,Kvinne,Hedmark,173
R05,2011,90+,Kvinne,Hordaland,337
R05,2011,90+,Kvinne,Møre og Romsdal,170
R05,2011,90+,Kvinne,Nordland,168
R05,2011,90+,Kvinne,Oppland,131
R05,2011,90+,Kvinne,Oslo,381
R05,2011,90+,Kvinne,Rogaland,229
R05,2011,90+,Kvinne,Sogn og Fjordane,92
R05,2011,90+,Kvinne,Telemark,145
R05,2011,90+,Kvinne,Troms,68
R05,2011,90+,Kvinne,Trøndelag,239
R05,2011,90+,Kvinne,Vest-Agder,118
R05,2011,90+,Kvinne,Vestfold,175
R05,2011,90+,Kvinne,Østfold,180
R05,2011,90+,Mann,Hele landet,1570
R05,2011,90+,Mann,Helseregion Midt-Norge,200
R05,2011,90+,Mann,Helseregion Nord-Norge,127
R05,2011,90+,Mann,Helseregion Sør-Øst,938
R05,2011,90+,Mann,Helseregion Vest,305
R05,2011,90+,Mann,Akershus,138
R05,2011,90+,Mann,Aust-Agder,39
R05,2011,90+,Mann,Buskerud,96
R05,2011,90+,Mann,Finnmark,13
R05,2011,90+,Mann,Hedmark,107
R05,2011,90+,Mann,Hordaland,132
R05,2011,90+,Mann,Møre og Romsdal,96
R05,2011,90+,Mann,Nordland,78
R05,2011,90+,Mann,Oppland,100
R05,2011,90+,Mann,Oslo,137
R05,2011,90+,Mann,Rogaland,124
R05,2011,90+,Mann,Sogn og Fjordane,49
R05,2011,90+,Mann,Telemark,83
R05,2011,90+,Mann,Troms,36
R05,2011,90+,Mann,Trøndelag,104
R05,2011,90+,Mann,Vest-Agder,74
R05,2011,90+,Mann,Vestfold,85
R05,2011,90+,Mann,Østfold,79
R05,2012,0 - 4,Kvinne,Hele landet,5262
R05,2012,0 - 4,Kvinne,Helseregion Midt-Norge,584
R05,2012,0 - 4,Kvinne,Helseregion Nord-Norge,373
R05,2012,0 - 4,Kvinne,Helseregion Sør-Øst,3196
R05,2012,0 - 4,Kvinne,Helseregion Vest,1109
R05,2012,0 - 4,Kvinne,Akershus,605
R05,2012,0 - 4,Kvinne,Aust-Agder,89
R05,2012,0 - 4,Kvinne,Buskerud,288
R05,2012,0 - 4,Kvinne,Finnmark,66
R05,2012,0 - 4,Kvinne,Hedmark,162
R05,2012,0 - 4,Kvinne,Hordaland,543
R05,2012,0 - 4,Kvinne,Møre og Romsdal,209
R05,2012,0 - 4,Kvinne,Nordland,163
R05,2012,0 - 4,Kvinne,Oppland,108
R05,2012,0 - 4,Kvinne,Oslo,1020
R05,2012,0 - 4,Kvinne,Rogaland,478
R05,2012,0 - 4,Kvinne,Sogn og Fjordane,88
R05,2012,0 - 4,Kvinne,Telemark,115
R05,2012,0 - 4,Kvinne,Troms,144
R05,2012,0 - 4,Kvinne,Trøndelag,375
R05,2012,0 - 4,Kvinne,Vest-Agder,187
R05,2012,0 - 4,Kvinne,Vestfold,251
R05,2012,0 - 4,Kvinne,Østfold,371
R05,2012,0 - 4,Mann,Hele landet,5796
R05,2012,0 - 4,Mann,Helseregion Midt-Norge,617
R05,2012,0 - 4,Mann,Helseregion Nord-Norge,462
R05,2012,0 - 4,Mann,Helseregion Sør-Øst,3496
R05,2012,0 - 4,Mann,Helseregion Vest,1221
R05,2012,0 - 4,Mann,Akershus,642
R05,2012,0 - 4,Mann,Aust-Agder,117
R05,2012,0 - 4,Mann,Buskerud,272
R05,2012,0 - 4,Mann,Finnmark,81
R05,2012,0 - 4,Mann,Hedmark,191
R05,2012,0 - 4,Mann,Hordaland,552
R05,2012,0 - 4,Mann,Møre og Romsdal,208
R05,2012,0 - 4,Mann,Nordland,197
R05,2012,0 - 4,Mann,Oppland,144
