Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter
R06,2012,90+,Kvinne,Rogaland,147
R06,2012,90+,Kvinne,Sogn og Fjordane,88
R06,2012,90+,Kvinne,Telemark,120
R06,2012,90+,Kvinne,Troms,55
R06,2012,90+,Kvinne,Trøndelag,165
R06,2012,90+,Kvinne,Vest-Agder,104
R06,2012,90+,Kvinne,Vestfold,135
R06,2012,90+,Kvinne,Østfold,151
R06,2012,90+,Mann,Hele landet,830
R06,2012,90+,Mann,Helseregion Midt-Norge,120
R06,2012,90+,Mann,Helseregion Nord-Norge,51
R06,2012,90+,Mann,Helseregion Sør-Øst,484
R06,2012,90+,Mann,Helseregion Vest,175
R06,2012,90+,Mann,Akershus,88
R06,2012,90+,Mann,Aust-Agder,15
R06,2012,90+,Mann,Buskerud,51
R06,2012,90+,Mann,Finnmark,7
R06,2012,90+,Mann,Hedmark,53
R06,2012,90+,Mann,Hordaland,75
R06,2012,90+,Mann,Møre og Romsdal,49
R06,2012,90+,Mann,Nordland,30
R06,2012,90+,Mann,Oppland,46
R06,2012,90+,Mann,Oslo,64
R06,2012,90+,Mann,Rogaland,67
R06,2012,90+,Mann,Sogn og Fjordane,33
R06,2012,90+,Mann,Telemark,49
R06,2012,90+,Mann,Troms,14
R06,2012,90+,Mann,Trøndelag,71
R06,2012,90+,Mann,Vest-Agder,28
R06,2012,90+,Mann,Vestfold,39
R06,2012,90+,Mann,Østfold,51
R06,2013,0 - 4,Kvinne,Hele landet,7030
R06,2013,0 - 4,Kvinne,Helseregion Midt-Norge,821
R06,2013,0 - 4,Kvinne,Helseregion Nord-Norge,628
R06,2013,0 - 4,Kvinne,Helseregion Sør-Øst,4261
R06,2013,0 - 4,Kvinne,Helseregion Vest,1320
R06,2013,0 - 4,Kvinne,Akershus,943
R06,2013,0 - 4,Kvinne,Aust-Agder,142
R06,2013,0 - 4,Kvinne,Buskerud,391
R06,2013,0 - 4,Kvinne,Finnmark,126
R06,2013,0 - 4,Kvinne,Hedmark,253
R06,2013,0 - 4,Kvinne,Hordaland,612
R06,2013,0 - 4,Kvinne,Møre og Romsdal,304
R06,2013,0 - 4,Kvinne,Nordland,270
R06,2013,0 - 4,Kvinne,Oppland,182
R06,2013,0 - 4,Kvinne,Oslo,1136
R06,2013,0 - 4,Kvinne,Rogaland,602
R06,2013,0 - 4,Kvinne,Sogn og Fjordane,106
R06,2013,0 - 4,Kvinne,Telemark,241
R06,2013,0 - 4,Kvinne,Troms,232
R06,2013,0 - 4,Kvinne,Trøndelag,517
R06,2013,0 - 4,Kvinne,Vest-Agder,235
R06,2013,0 - 4,Kvinne,Vestfold,343
R06,2013,0 - 4,Kvinne,Østfold,395
R06,2013,0 - 4,Mann,Hele landet,9318
R06,2013,0 - 4,Mann,Helseregion Midt-Norge,1113
R06,2013,0 - 4,Mann,Helseregion Nord-Norge,835
R06,2013,0 - 4,Mann,Helseregion Sør-Øst,5634
R06,2013,0 - 4,Mann,Helseregion Vest,1736
R06,2013,0 - 4,Mann,Akershus,1227
R06,2013,0 - 4,Mann,Aust-Agder,209
R06,2013,0 - 4,Mann,Buskerud,508
R06,2013,0 - 4,Mann,Finnmark,152
R06,2013,0 - 4,Mann,Hedmark,335
R06,2013,0 - 4,Mann,Hordaland,796
R06,2013,0 - 4,Mann,Møre og Romsdal,391
R06,2013,0 - 4,Mann,Nordland,420
R06,2013,0 - 4,Mann,Oppland,238
R06,2013,0 - 4,Mann,Oslo,1478
R06,2013,0 - 4,Mann,Rogaland,774
R06,2013,0 - 4,Mann,Sogn og Fjordane,166
R06,2013,0 - 4,Mann,Telemark,315
R06,2013,0 - 4,Mann,Troms,263
R06,2013,0 - 4,Mann,Trøndelag,722
R06,2013,0 - 4,Mann,Vest-Agder,296
R06,2013,0 - 4,Mann,Vestfold,477
R06,2013,0 - 4,Mann,Østfold,551
R06,2013,5 - 9,Kvinne,Hele landet,9850
R06,2013,5 - 9,Kvinne,Helseregion Midt-Norge,1239
R06,2013,5 - 9,Kvinne,Helseregion Nord-Norge,774
R06,2013,5 - 9,Kvinne,Helseregion Sør-Øst,6057
R06,2013,5 - 9,Kvinne,Helseregion Vest,1780
R06,2013,5 - 9,Kvinne,Akershus,1367
R06,2013,5 - 9,Kvinne,Aust-Agder,216
R06,2013,5 - 9,Kvinne,Buskerud,605
R06,2013,5 - 9,Kvinne,Finnmark,140
R06,2013,5 - 9,Kvinne,Hedmark,363
R06,2013,5 - 9,Kvinne,Hordaland,852
R06,2013,5 - 9,Kvinne,Møre og Romsdal,445
R06,2013,5 - 9,Kvinne,Nordland,365
R06,2013,5 - 9,Kvinne,Oppland,368
R06,2013,5 - 9,Kvinne,Oslo,1355
R06,2013,5 - 9,Kvinne,Rogaland,739
R06,2013,5 - 9,Kvinne,Sogn og Fjordane,189
R06,2013,5 - 9,Kvinne,Telemark,310
R06,2013,5 - 9,Kvinne,Troms,269
R06,2013,5 - 9,Kvinne,Trøndelag,794
R06,2013,5 - 9,Kvinne,Vest-Agder,340
R06,2013,5 - 9,Kvinne,Vestfold,542
R06,2013,5 - 9,Kvinne,Østfold,591
R06,2013,5 - 9,Mann,Hele landet,14912
R06,2013,5 - 9,Mann,Helseregion Midt-Norge,1982
R06,2013,5 - 9,Mann,Helseregion Nord-Norge,1161
R06,2013,5 - 9,Mann,Helseregion Sør-Øst,8836
R06,2013,5 - 9,Mann,Helseregion Vest,2933
R06,2013,5 - 9,Mann,Akershus,2129
R06,2013,5 - 9,Mann,Aust-Agder,318
R06,2013,5 - 9,Mann,Buskerud,858
R06,2013,5 - 9,Mann,Finnmark,177
R06,2013,5 - 9,Mann,Hedmark,499
R06,2013,5 - 9,Mann,Hordaland,1314
R06,2013,5 - 9,Mann,Møre og Romsdal,662
R06,2013,5 - 9,Mann,Nordland,592
R06,2013,5 - 9,Mann,Oppland,528
R06,2013,5 - 9,Mann,Oslo,1925
R06,2013,5 - 9,Mann,Rogaland,1285
R06,2013,5 - 9,Mann,Sogn og Fjordane,334
R06,2013,5 - 9,Mann,Telemark,448
R06,2013,5 - 9,Mann,Troms,392
R06,2013,5 - 9,Mann,Trøndelag,1320
R06,2013,5 - 9,Mann,Vest-Agder,473
R06,2013,5 - 9,Mann,Vestfold,771
R06,2013,5 - 9,Mann,Østfold,887
R06,2013,10 - 14,Kvinne,Hele landet,12834
R06,2013,10 - 14,Kvinne,Helseregion Midt-Norge,1849
R06,2013,10 - 14,Kvinne,Helseregion Nord-Norge,1127
R06,2013,10 - 14,Kvinne,Helseregion Sør-Øst,7156
R06,2013,10 - 14,Kvinne,Helseregion Vest,2702
R06,2013,10 - 14,Kvinne,Akershus,1741
R06,2013,10 - 14,Kvinne,Aust-Agder,251
R06,2013,10 - 14,Kvinne,Buskerud,696
R06,2013,10 - 14,Kvinne,Finnmark,193
R06,2013,10 - 14,Kvinne,Hedmark,544
R06,2013,10 - 14,Kvinne,Hordaland,1301
R06,2013,10 - 14,Kvinne,Møre og Romsdal,675
R06,2013,10 - 14,Kvinne,Nordland,586
R06,2013,10 - 14,Kvinne,Oppland,471
R06,2013,10 - 14,Kvinne,Oslo,1272
R06,2013,10 - 14,Kvinne,Rogaland,1127
R06,2013,10 - 14,Kvinne,Sogn og Fjordane,274
R06,2013,10 - 14,Kvinne,Telemark,369
R06,2013,10 - 14,Kvinne,Troms,348
R06,2013,10 - 14,Kvinne,Trøndelag,1174
R06,2013,10 - 14,Kvinne,Vest-Agder,408
R06,2013,10 - 14,Kvinne,Vestfold,641
R06,2013,10 - 14,Kvinne,Østfold,763
R06,2013,10 - 14,Mann,Hele landet,18190
R06,2013,10 - 14,Mann,Helseregion Midt-Norge,2576
R06,2013,10 - 14,Mann,Helseregion Nord-Norge,1529
R06,2013,10 - 14,Mann,Helseregion Sør-Øst,10263
R06,2013,10 - 14,Mann,Helseregion Vest,3822
R06,2013,10 - 14,Mann,Akershus,2444
R06,2013,10 - 14,Mann,Aust-Agder,379
R06,2013,10 - 14,Mann,Buskerud,1062
R06,2013,10 - 14,Mann,Finnmark,254
R06,2013,10 - 14,Mann,Hedmark,695
R06,2013,10 - 14,Mann,Hordaland,1847
R06,2013,10 - 14,Mann,Møre og Romsdal,909
R06,2013,10 - 14,Mann,Nordland,806
R06,2013,10 - 14,Mann,Oppland,674
R06,2013,10 - 14,Mann,Oslo,1823
R06,2013,10 - 14,Mann,Rogaland,1550
R06,2013,10 - 14,Mann,Sogn og Fjordane,425
R06,2013,10 - 14,Mann,Telemark,562
R06,2013,10 - 14,Mann,Troms,469
R06,2013,10 - 14,Mann,Trøndelag,1667
R06,2013,10 - 14,Mann,Vest-Agder,640
R06,2013,10 - 14,Mann,Vestfold,913
R06,2013,10 - 14,Mann,Østfold,1071
R06,2013,15 - 19,Kvinne,Hele landet,18105
R06,2013,15 - 19,Kvinne,Helseregion Midt-Norge,2707
R06,2013,15 - 19,Kvinne,Helseregion Nord-Norge,1648
R06,2013,15 - 19,Kvinne,Helseregion Sør-Øst,9883
R06,2013,15 - 19,Kvinne,Helseregion Vest,3867
R06,2013,15 - 19,Kvinne,Akershus,2271
R06,2013,15 - 19,Kvinne,Aust-Agder,466
R06,2013,15 - 19,Kvinne,Buskerud,935
R06,2013,15 - 19,Kvinne,Finnmark,273
R06,2013,15 - 19,Kvinne,Hedmark,687
R06,2013,15 - 19,Kvinne,Hordaland,1859
R06,2013,15 - 19,Kvinne,Møre og Romsdal,1003
R06,2013,15 - 19,Kvinne,Nordland,884
R06,2013,15 - 19,Kvinne,Oppland,723
R06,2013,15 - 19,Kvinne,Oslo,1446
R06,2013,15 - 19,Kvinne,Rogaland,1562
R06,2013,15 - 19,Kvinne,Sogn og Fjordane,446
R06,2013,15 - 19,Kvinne,Telemark,594
R06,2013,15 - 19,Kvinne,Troms,491
R06,2013,15 - 19,Kvinne,Trøndelag,1704
R06,2013,15 - 19,Kvinne,Vest-Agder,727
R06,2013,15 - 19,Kvinne,Vestfold,912
R06,2013,15 - 19,Kvinne,Østfold,1122
R06,2013,15 - 19,Mann,Hele landet,18049
R06,2013,15 - 19,Mann,Helseregion Midt-Norge,2631
R06,2013,15 - 19,Mann,Helseregion Nord-Norge,1557
R06,2013,15 - 19,Mann,Helseregion Sør-Øst,9941
R06,2013,15 - 19,Mann,Helseregion Vest,3920
R06,2013,15 - 19,Mann,Akershus,2299
R06,2013,15 - 19,Mann,Aust-Agder,386
R06,2013,15 - 19,Mann,Buskerud,968
R06,2013,15 - 19,Mann,Finnmark,257
R06,2013,15 - 19,Mann,Hedmark,733
R06,2013,15 - 19,Mann,Hordaland,1900
R06,2013,15 - 19,Mann,Møre og Romsdal,948
R06,2013,15 - 19,Mann,Nordland,825
R06,2013,15 - 19,Mann,Oppland,727
R06,2013,15 - 19,Mann,Oslo,1511
R06,2013,15 - 19,Mann,Rogaland,1612
R06,2013,15 - 19,Mann,Sogn og Fjordane,408
R06,2013,15 - 19,Mann,Telemark,588
R06,2013,15 - 19,Mann,Troms,475
R06,2013,15 - 19,Mann,Trøndelag,1683
R06,2013,15 - 19,Mann,Vest-Agder,698
R06,2013,15 - 19,Mann,Vestfold,992
R06,2013,15 - 19,Mann,Østfold,1039
R06,2013,20 - 24,Kvinne,Hele landet,21219
R06,2013,20 - 24,Kvinne,Helseregion Midt-Norge,3137
R06,2013,20 - 24,Kvinne,Helseregion Nord-Norge,1979
R06,2013,20 - 24,Kvinne,Helseregion Sør-Øst,11476
R06,2013,20 - 24,Kvinne,Helseregion Vest,4627
R06,2013,20 - 24,Kvinne,Akershus,2283
R06,2013,20 - 24,Kvinne,Aust-Agder,507
R06,2013,20 - 24,Kvinne,Buskerud,1007
R06,2013,20 - 24,Kvinne,Finnmark,341
R06,2013,20 - 24,Kvinne,Hedmark,872
R06,2013,20 - 24,Kvinne,Hordaland,2233
R06,2013,20 - 24,Kvinne,Møre og Romsdal,1083
R06,2013,20 - 24,Kvinne,Nordland,1007
R06,2013,20 - 24,Kvinne,Oppland,728
R06,2013,20 - 24,Kvinne,Oslo,2322
R06,2013,20 - 24,Kvinne,Rogaland,1913
R06,2013,20 - 24,Kvinne,Sogn og Fjordane,481
R06,2013,20 - 24,Kvinne,Telemark,695
R06,2013,20 - 24,Kvinne,Troms,631
R06,2013,20 - 24,Kvinne,Trøndelag,2054
R06,2013,20 - 24,Kvinne,Vest-Agder,819
R06,2013,20 - 24,Kvinne,Vestfold,1046
R06,2013,20 - 24,Kvinne,Østfold,1197
R06,2013,20 - 24,Mann,Hele landet,15588
R06,2013,20 - 24,Mann,Helseregion Midt-Norge,2319
R06,2013,20 - 24,Mann,Helseregion Nord-Norge,1399
R06,2013,20 - 24,Mann,Helseregion Sør-Øst,8483
R06,2013,20 - 24,Mann,Helseregion Vest,3387
R06,2013,20 - 24,Mann,Akershus,1816
R06,2013,20 - 24,Mann,Aust-Agder,333
R06,2013,20 - 24,Mann,Buskerud,822
R06,2013,20 - 24,Mann,Finnmark,232
R06,2013,20 - 24,Mann,Hedmark,646
R06,2013,20 - 24,Mann,Hordaland,1651
R06,2013,20 - 24,Mann,Møre og Romsdal,829
R06,2013,20 - 24,Mann,Nordland,730
R06,2013,20 - 24,Mann,Oppland,586
R06,2013,20 - 24,Mann,Oslo,1453
R06,2013,20 - 24,Mann,Rogaland,1386
R06,2013,20 - 24,Mann,Sogn og Fjordane,350
R06,2013,20 - 24,Mann,Telemark,550
R06,2013,20 - 24,Mann,Troms,437
R06,2013,20 - 24,Mann,Trøndelag,1490
R06,2013,20 - 24,Mann,Vest-Agder,603
R06,2013,20 - 24,Mann,Vestfold,763
R06,2013,20 - 24,Mann,Østfold,911
R06,2013,25 - 29,Kvinne,Hele landet,20662
R06,2013,25 - 29,Kvinne,Helseregion Midt-Norge,2852
R06,2013,25 - 29,Kvinne,Helseregion Nord-Norge,1729
R06,2013,25 - 29,Kvinne,Helseregion Sør-Øst,11594
R06,2013,25 - 29,Kvinne,Helseregion Vest,4487
R06,2013,25 - 29,Kvinne,Akershus,1829
R06,2013,25 - 29,Kvinne,Aust-Agder,416
R06,2013,25 - 29,Kvinne,Buskerud,990
R06,2013,25 - 29,Kvinne,Finnmark,295
R06,2013,25 - 29,Kvinne,Hedmark,653
R06,2013,25 - 29,Kvinne,Hordaland,2295
R06,2013,25 - 29,Kvinne,Møre og Romsdal,960
R06,2013,25 - 29,Kvinne,Nordland,874
R06,2013,25 - 29,Kvinne,Oppland,588
R06,2013,25 - 29,Kvinne,Oslo,3774
R06,2013,25 - 29,Kvinne,Rogaland,1853
R06,2013,25 - 29,Kvinne,Sogn og Fjordane,339
R06,2013,25 - 29,Kvinne,Telemark,616
R06,2013,25 - 29,Kvinne,Troms,560
R06,2013,25 - 29,Kvinne,Trøndelag,1892
R06,2013,25 - 29,Kvinne,Vest-Agder,716
R06,2013,25 - 29,Kvinne,Vestfold,944
R06,2013,25 - 29,Kvinne,Østfold,1068
R06,2013,25 - 29,Mann,Hele landet,14661
R06,2013,25 - 29,Mann,Helseregion Midt-Norge,2044
R06,2013,25 - 29,Mann,Helseregion Nord-Norge,1260
R06,2013,25 - 29,Mann,Helseregion Sør-Øst,8249
R06,2013,25 - 29,Mann,Helseregion Vest,3108
R06,2013,25 - 29,Mann,Akershus,1430
R06,2013,25 - 29,Mann,Aust-Agder,334
R06,2013,25 - 29,Mann,Buskerud,704
R06,2013,25 - 29,Mann,Finnmark,197
R06,2013,25 - 29,Mann,Hedmark,489
R06,2013,25 - 29,Mann,Hordaland,1561
R06,2013,25 - 29,Mann,Møre og Romsdal,700
R06,2013,25 - 29,Mann,Nordland,662
R06,2013,25 - 29,Mann,Oppland,474
R06,2013,25 - 29,Mann,Oslo,2416
R06,2013,25 - 29,Mann,Rogaland,1312
R06,2013,25 - 29,Mann,Sogn og Fjordane,235
R06,2013,25 - 29,Mann,Telemark,489
R06,2013,25 - 29,Mann,Troms,401
R06,2013,25 - 29,Mann,Trøndelag,1344
R06,2013,25 - 29,Mann,Vest-Agder,586
R06,2013,25 - 29,Mann,Vestfold,605
R06,2013,25 - 29,Mann,Østfold,722
R06,2013,30 - 34,Kvinne,Hele landet,20744
R06,2013,30 - 34,Kvinne,Helseregion Midt-Norge,2564
R06,2013,30 - 34,Kvinne,Helseregion Nord-Norge,1480
R06,2013,30 - 34,Kvinne,Helseregion Sør-Øst,12500
R06,2013,30 - 34,Kvinne,Helseregion Vest,4200
R06,2013,30 - 34,Kvinne,Akershus,2015
R06,2013,30 - 34,Kvinne,Aust-Agder,430
R06,2013,30 - 34,Kvinne,Buskerud,1109
R06,2013,30 - 34,Kvinne,Finnmark,239
R06,2013,30 - 34,Kvinne,Hedmark,675
R06,2013,30 - 34,Kvinne,Hordaland,2071
R06,2013,30 - 34,Kvinne,Møre og Romsdal,876
R06,2013,30 - 34,Kvinne,Nordland,733
R06,2013,30 - 34,Kvinne,Oppland,524
R06,2013,30 - 34,Kvinne,Oslo,4339
R06,2013,30 - 34,Kvinne,Rogaland,1827
R06,2013,30 - 34,Kvinne,Sogn og Fjordane,302
R06,2013,30 - 34,Kvinne,Telemark,562
R06,2013,30 - 34,Kvinne,Troms,508
R06,2013,30 - 34,Kvinne,Trøndelag,1688
R06,2013,30 - 34,Kvinne,Vest-Agder,746
R06,2013,30 - 34,Kvinne,Vestfold,899
R06,2013,30 - 34,Kvinne,Østfold,1201
R06,2013,30 - 34,Mann,Hele landet,15190
R06,2013,30 - 34,Mann,Helseregion Midt-Norge,1849
R06,2013,30 - 34,Mann,Helseregion Nord-Norge,1154
R06,2013,30 - 34,Mann,Helseregion Sør-Øst,9037
R06,2013,30 - 34,Mann,Helseregion Vest,3150
R06,2013,30 - 34,Mann,Akershus,1425
R06,2013,30 - 34,Mann,Aust-Agder,303
R06,2013,30 - 34,Mann,Buskerud,790
R06,2013,30 - 34,Mann,Finnmark,193
R06,2013,30 - 34,Mann,Hedmark,491
R06,2013,30 - 34,Mann,Hordaland,1633
R06,2013,30 - 34,Mann,Møre og Romsdal,613
R06,2013,30 - 34,Mann,Nordland,551
R06,2013,30 - 34,Mann,Oppland,449
R06,2013,30 - 34,Mann,Oslo,3139
R06,2013,30 - 34,Mann,Rogaland,1295
R06,2013,30 - 34,Mann,Sogn og Fjordane,222
R06,2013,30 - 34,Mann,Telemark,422
R06,2013,30 - 34,Mann,Troms,410
R06,2013,30 - 34,Mann,Trøndelag,1236
R06,2013,30 - 34,Mann,Vest-Agder,547
R06,2013,30 - 34,Mann,Vestfold,693
R06,2013,30 - 34,Mann,Østfold,778
R06,2013,35 - 39,Kvinne,Hele landet,23101
R06,2013,35 - 39,Kvinne,Helseregion Midt-Norge,2715
R06,2013,35 - 39,Kvinne,Helseregion Nord-Norge,1682
R06,2013,35 - 39,Kvinne,Helseregion Sør-Øst,14070
R06,2013,35 - 39,Kvinne,Helseregion Vest,4634
R06,2013,35 - 39,Kvinne,Akershus,2847
R06,2013,35 - 39,Kvinne,Aust-Agder,523
R06,2013,35 - 39,Kvinne,Buskerud,1402
R06,2013,35 - 39,Kvinne,Finnmark,282
R06,2013,35 - 39,Kvinne,Hedmark,799
R06,2013,35 - 39,Kvinne,Hordaland,2267
R06,2013,35 - 39,Kvinne,Møre og Romsdal,997
R06,2013,35 - 39,Kvinne,Nordland,844
R06,2013,35 - 39,Kvinne,Oppland,707
R06,2013,35 - 39,Kvinne,Oslo,3763
R06,2013,35 - 39,Kvinne,Rogaland,1976
R06,2013,35 - 39,Kvinne,Sogn og Fjordane,391
R06,2013,35 - 39,Kvinne,Telemark,714
R06,2013,35 - 39,Kvinne,Troms,556
R06,2013,35 - 39,Kvinne,Trøndelag,1718
R06,2013,35 - 39,Kvinne,Vest-Agder,812
R06,2013,35 - 39,Kvinne,Vestfold,1120
R06,2013,35 - 39,Kvinne,Østfold,1383
R06,2013,35 - 39,Mann,Hele landet,16259
R06,2013,35 - 39,Mann,Helseregion Midt-Norge,1828
R06,2013,35 - 39,Mann,Helseregion Nord-Norge,1082
R06,2013,35 - 39,Mann,Helseregion Sør-Øst,10234
R06,2013,35 - 39,Mann,Helseregion Vest,3115
R06,2013,35 - 39,Mann,Akershus,2023
R06,2013,35 - 39,Mann,Aust-Agder,384
R06,2013,35 - 39,Mann,Buskerud,898
R06,2013,35 - 39,Mann,Finnmark,180
R06,2013,35 - 39,Mann,Hedmark,548
R06,2013,35 - 39,Mann,Hordaland,1521
R06,2013,35 - 39,Mann,Møre og Romsdal,615
R06,2013,35 - 39,Mann,Nordland,566
R06,2013,35 - 39,Mann,Oppland,479
R06,2013,35 - 39,Mann,Oslo,3072
R06,2013,35 - 39,Mann,Rogaland,1356
R06,2013,35 - 39,Mann,Sogn og Fjordane,238
R06,2013,35 - 39,Mann,Telemark,476
R06,2013,35 - 39,Mann,Troms,336
R06,2013,35 - 39,Mann,Trøndelag,1213
R06,2013,35 - 39,Mann,Vest-Agder,572
R06,2013,35 - 39,Mann,Vestfold,769
R06,2013,35 - 39,Mann,Østfold,1013
R06,2013,40 - 44,Kvinne,Hele landet,27290
R06,2013,40 - 44,Kvinne,Helseregion Midt-Norge,3352
R06,2013,40 - 44,Kvinne,Helseregion Nord-Norge,2223
R06,2013,40 - 44,Kvinne,Helseregion Sør-Øst,16607
R06,2013,40 - 44,Kvinne,Helseregion Vest,5108
R06,2013,40 - 44,Kvinne,Akershus,3662
R06,2013,40 - 44,Kvinne,Aust-Agder,621
R06,2013,40 - 44,Kvinne,Buskerud,1654
R06,2013,40 - 44,Kvinne,Finnmark,398
R06,2013,40 - 44,Kvinne,Hedmark,1104
R06,2013,40 - 44,Kvinne,Hordaland,2492
R06,2013,40 - 44,Kvinne,Møre og Romsdal,1253
R06,2013,40 - 44,Kvinne,Nordland,1119
R06,2013,40 - 44,Kvinne,Oppland,925
R06,2013,40 - 44,Kvinne,Oslo,3482
R06,2013,40 - 44,Kvinne,Rogaland,2152
R06,2013,40 - 44,Kvinne,Sogn og Fjordane,464
R06,2013,40 - 44,Kvinne,Telemark,887
R06,2013,40 - 44,Kvinne,Troms,706
R06,2013,40 - 44,Kvinne,Trøndelag,2099
R06,2013,40 - 44,Kvinne,Vest-Agder,1027
R06,2013,40 - 44,Kvinne,Vestfold,1433
R06,2013,40 - 44,Kvinne,Østfold,1812
R06,2013,40 - 44,Mann,Hele landet,17288
R06,2013,40 - 44,Mann,Helseregion Midt-Norge,1969
R06,2013,40 - 44,Mann,Helseregion Nord-Norge,1244
R06,2013,40 - 44,Mann,Helseregion Sør-Øst,10894
R06,2013,40 - 44,Mann,Helseregion Vest,3181
R06,2013,40 - 44,Mann,Akershus,2515
R06,2013,40 - 44,Mann,Aust-Agder,401
R06,2013,40 - 44,Mann,Buskerud,1069
R06,2013,40 - 44,Mann,Finnmark,197
R06,2013,40 - 44,Mann,Hedmark,616
R06,2013,40 - 44,Mann,Hordaland,1560
R06,2013,40 - 44,Mann,Møre og Romsdal,728
R06,2013,40 - 44,Mann,Nordland,651
R06,2013,40 - 44,Mann,Oppland,539
R06,2013,40 - 44,Mann,Oslo,2586
R06,2013,40 - 44,Mann,Rogaland,1340
R06,2013,40 - 44,Mann,Sogn og Fjordane,281
R06,2013,40 - 44,Mann,Telemark,571
R06,2013,40 - 44,Mann,Troms,396
R06,2013,40 - 44,Mann,Trøndelag,1241
R06,2013,40 - 44,Mann,Vest-Agder,577
R06,2013,40 - 44,Mann,Vestfold,917
R06,2013,40 - 44,Mann,Østfold,1103
R06,2013,45 - 49,Kvinne,Hele landet,28225
R06,2013,45 - 49,Kvinne,Helseregion Midt-Norge,3430
R06,2013,45 - 49,Kvinne,Helseregion Nord-Norge,2323
R06,2013,45 - 49,Kvinne,Helseregion Sør-Øst,17225
R06,2013,45 - 49,Kvinne,Helseregion Vest,5247
R06,2013,45 - 49,Kvinne,Akershus,3784
R06,2013,45 - 49,Kvinne,Aust-Agder,659
R06,2013,45 - 49,Kvinne,Buskerud,1655
R06,2013,45 - 49,Kvinne,Finnmark,404
R06,2013,45 - 49,Kvinne,Hedmark,1238
R06,2013,45 - 49,Kvinne,Hordaland,2582
R06,2013,45 - 49,Kvinne,Møre og Romsdal,1243
R06,2013,45 - 49,Kvinne,Nordland,1218
R06,2013,45 - 49,Kvinne,Oppland,993
R06,2013,45 - 49,Kvinne,Oslo,3330
R06,2013,45 - 49,Kvinne,Rogaland,2170
R06,2013,45 - 49,Kvinne,Sogn og Fjordane,495
R06,2013,45 - 49,Kvinne,Telemark,1044
R06,2013,45 - 49,Kvinne,Troms,701
R06,2013,45 - 49,Kvinne,Trøndelag,2187
R06,2013,45 - 49,Kvinne,Vest-Agder,1041
R06,2013,45 - 49,Kvinne,Vestfold,1510
R06,2013,45 - 49,Kvinne,Østfold,1971
R06,2013,45 - 49,Mann,Hele landet,16477
R06,2013,45 - 49,Mann,Helseregion Midt-Norge,1828
R06,2013,45 - 49,Mann,Helseregion Nord-Norge,1254
R06,2013,45 - 49,Mann,Helseregion Sør-Øst,10551
R06,2013,45 - 49,Mann,Helseregion Vest,2844
R06,2013,45 - 49,Mann,Akershus,2431
R06,2013,45 - 49,Mann,Aust-Agder,387
R06,2013,45 - 49,Mann,Buskerud,1010
R06,2013,45 - 49,Mann,Finnmark,201
R06,2013,45 - 49,Mann,Hedmark,704
R06,2013,45 - 49,Mann,Hordaland,1378
R06,2013,45 - 49,Mann,Møre og Romsdal,608
R06,2013,45 - 49,Mann,Nordland,654
R06,2013,45 - 49,Mann,Oppland,564
R06,2013,45 - 49,Mann,Oslo,2296
R06,2013,45 - 49,Mann,Rogaland,1180
R06,2013,45 - 49,Mann,Sogn og Fjordane,286
R06,2013,45 - 49,Mann,Telemark,586
R06,2013,45 - 49,Mann,Troms,399
R06,2013,45 - 49,Mann,Trøndelag,1220
R06,2013,45 - 49,Mann,Vest-Agder,560
R06,2013,45 - 49,Mann,Vestfold,862
R06,2013,45 - 49,Mann,Østfold,1151
R06,2013,50 - 54,Kvinne,Hele landet,26996
R06,2013,50 - 54,Kvinne,Helseregion Midt-Norge,3313
R06,2013,50 - 54,Kvinne,Helseregion Nord-Norge,2296
R06,2013,50 - 54,Kvinne,Helseregion Sør-Øst,16497
R06,2013,50 - 54,Kvinne,Helseregion Vest,4890
R06,2013,50 - 54,Kvinne,Akershus,3492
R06,2013,50 - 54,Kvinne,Aust-Agder,640
R06,2013,50 - 54,Kvinne,Buskerud,1629
R06,2013,50 - 54,Kvinne,Finnmark,396
R06,2013,50 - 54,Kvinne,Hedmark,1131
R06,2013,50 - 54,Kvinne,Hordaland,2427
R06,2013,50 - 54,Kvinne,Møre og Romsdal,1281
R06,2013,50 - 54,Kvinne,Nordland,1197
R06,2013,50 - 54,Kvinne,Oppland,1006
R06,2013,50 - 54,Kvinne,Oslo,3211
R06,2013,50 - 54,Kvinne,Rogaland,1957
R06,2013,50 - 54,Kvinne,Sogn og Fjordane,506
R06,2013,50 - 54,Kvinne,Telemark,932
R06,2013,50 - 54,Kvinne,Troms,703
R06,2013,50 - 54,Kvinne,Trøndelag,2032
R06,2013,50 - 54,Kvinne,Vest-Agder,1047
R06,2013,50 - 54,Kvinne,Vestfold,1524
R06,2013,50 - 54,Kvinne,Østfold,1885
R06,2013,50 - 54,Mann,Hele landet,14979
R06,2013,50 - 54,Mann,Helseregion Midt-Norge,1743
R06,2013,50 - 54,Mann,Helseregion Nord-Norge,1167
R06,2013,50 - 54,Mann,Helseregion Sør-Øst,9457
R06,2013,50 - 54,Mann,Helseregion Vest,2612
R06,2013,50 - 54,Mann,Akershus,2155
R06,2013,50 - 54,Mann,Aust-Agder,330
R06,2013,50 - 54,Mann,Buskerud,860
R06,2013,50 - 54,Mann,Finnmark,205
R06,2013,50 - 54,Mann,Hedmark,686
