Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter
R,2013,0 - 4,Kvinne,Østfold,1231
R,2013,0 - 4,Mann,Hele landet,32258
R,2013,0 - 4,Mann,Helseregion Midt-Norge,4073
R,2013,0 - 4,Mann,Helseregion Nord-Norge,2665
R,2013,0 - 4,Mann,Helseregion Sør-Øst,18366
R,2013,0 - 4,Mann,Helseregion Vest,7154
R,2013,0 - 4,Mann,Akershus,4152
R,2013,0 - 4,Mann,Aust-Agder,837
R,2013,0 - 4,Mann,Buskerud,1656
R,2013,0 - 4,Mann,Finnmark,397
R,2013,0 - 4,Mann,Hedmark,925
R,2013,0 - 4,Mann,Hordaland,3808
R,2013,0 - 4,Mann,Møre og Romsdal,1463
R,2013,0 - 4,Mann,Nordland,1357
R,2013,0 - 4,Mann,Oppland,790
R,2013,0 - 4,Mann,Oslo,4594
R,2013,0 - 4,Mann,Rogaland,2697
R,2013,0 - 4,Mann,Sogn og Fjordane,649
R,2013,0 - 4,Mann,Telemark,1109
R,2013,0 - 4,Mann,Troms,911
R,2013,0 - 4,Mann,Trøndelag,2610
R,2013,0 - 4,Mann,Vest-Agder,1125
R,2013,0 - 4,Mann,Vestfold,1560
R,2013,0 - 4,Mann,Østfold,1618
R,2013,5 - 9,Kvinne,Hele landet,20829
R,2013,5 - 9,Kvinne,Helseregion Midt-Norge,2538
R,2013,5 - 9,Kvinne,Helseregion Nord-Norge,1692
R,2013,5 - 9,Kvinne,Helseregion Sør-Øst,12378
R,2013,5 - 9,Kvinne,Helseregion Vest,4221
R,2013,5 - 9,Kvinne,Akershus,2907
R,2013,5 - 9,Kvinne,Aust-Agder,515
R,2013,5 - 9,Kvinne,Buskerud,1161
R,2013,5 - 9,Kvinne,Finnmark,287
R,2013,5 - 9,Kvinne,Hedmark,758
R,2013,5 - 9,Kvinne,Hordaland,2144
R,2013,5 - 9,Kvinne,Møre og Romsdal,957
R,2013,5 - 9,Kvinne,Nordland,825
R,2013,5 - 9,Kvinne,Oppland,646
R,2013,5 - 9,Kvinne,Oslo,2741
R,2013,5 - 9,Kvinne,Rogaland,1629
R,2013,5 - 9,Kvinne,Sogn og Fjordane,448
R,2013,5 - 9,Kvinne,Telemark,655
R,2013,5 - 9,Kvinne,Troms,580
R,2013,5 - 9,Kvinne,Trøndelag,1581
R,2013,5 - 9,Kvinne,Vest-Agder,774
R,2013,5 - 9,Kvinne,Vestfold,1058
R,2013,5 - 9,Kvinne,Østfold,1163
R,2013,5 - 9,Mann,Hele landet,28777
R,2013,5 - 9,Mann,Helseregion Midt-Norge,3592
R,2013,5 - 9,Mann,Helseregion Nord-Norge,2439
R,2013,5 - 9,Mann,Helseregion Sør-Øst,16705
R,2013,5 - 9,Mann,Helseregion Vest,6041
R,2013,5 - 9,Mann,Akershus,3999
R,2013,5 - 9,Mann,Aust-Agder,713
R,2013,5 - 9,Mann,Buskerud,1570
R,2013,5 - 9,Mann,Finnmark,376
R,2013,5 - 9,Mann,Hedmark,955
R,2013,5 - 9,Mann,Hordaland,2967
R,2013,5 - 9,Mann,Møre og Romsdal,1312
R,2013,5 - 9,Mann,Nordland,1211
R,2013,5 - 9,Mann,Oppland,894
R,2013,5 - 9,Mann,Oslo,3587
R,2013,5 - 9,Mann,Rogaland,2445
R,2013,5 - 9,Mann,Sogn og Fjordane,629
R,2013,5 - 9,Mann,Telemark,883
R,2013,5 - 9,Mann,Troms,852
R,2013,5 - 9,Mann,Trøndelag,2280
R,2013,5 - 9,Mann,Vest-Agder,1046
R,2013,5 - 9,Mann,Vestfold,1455
R,2013,5 - 9,Mann,Østfold,1603
R,2013,10 - 14,Kvinne,Hele landet,23164
R,2013,10 - 14,Kvinne,Helseregion Midt-Norge,3173
R,2013,10 - 14,Kvinne,Helseregion Nord-Norge,2027
R,2013,10 - 14,Kvinne,Helseregion Sør-Øst,12900
R,2013,10 - 14,Kvinne,Helseregion Vest,5064
R,2013,10 - 14,Kvinne,Akershus,3111
R,2013,10 - 14,Kvinne,Aust-Agder,551
R,2013,10 - 14,Kvinne,Buskerud,1247
R,2013,10 - 14,Kvinne,Finnmark,360
R,2013,10 - 14,Kvinne,Hedmark,973
R,2013,10 - 14,Kvinne,Hordaland,2448
R,2013,10 - 14,Kvinne,Møre og Romsdal,1197
R,2013,10 - 14,Kvinne,Nordland,1051
R,2013,10 - 14,Kvinne,Oppland,839
R,2013,10 - 14,Kvinne,Oslo,2208
R,2013,10 - 14,Kvinne,Rogaland,2109
R,2013,10 - 14,Kvinne,Sogn og Fjordane,507
R,2013,10 - 14,Kvinne,Telemark,659
R,2013,10 - 14,Kvinne,Troms,616
R,2013,10 - 14,Kvinne,Trøndelag,1976
R,2013,10 - 14,Kvinne,Vest-Agder,860
R,2013,10 - 14,Kvinne,Vestfold,1141
R,2013,10 - 14,Kvinne,Østfold,1311
R,2013,10 - 14,Mann,Hele landet,29634
R,2013,10 - 14,Mann,Helseregion Midt-Norge,4067
R,2013,10 - 14,Mann,Helseregion Nord-Norge,2583
R,2013,10 - 14,Mann,Helseregion Sør-Øst,16678
R,2013,10 - 14,Mann,Helseregion Vest,6306
R,2013,10 - 14,Mann,Akershus,3904
R,2013,10 - 14,Mann,Aust-Agder,737
R,2013,10 - 14,Mann,Buskerud,1676
R,2013,10 - 14,Mann,Finnmark,434
R,2013,10 - 14,Mann,Hedmark,1135
R,2013,10 - 14,Mann,Hordaland,3008
R,2013,10 - 14,Mann,Møre og Romsdal,1487
R,2013,10 - 14,Mann,Nordland,1315
R,2013,10 - 14,Mann,Oppland,1060
R,2013,10 - 14,Mann,Oslo,2948
R,2013,10 - 14,Mann,Rogaland,2623
R,2013,10 - 14,Mann,Sogn og Fjordane,675
R,2013,10 - 14,Mann,Telemark,932
R,2013,10 - 14,Mann,Troms,834
R,2013,10 - 14,Mann,Trøndelag,2580
R,2013,10 - 14,Mann,Vest-Agder,1093
R,2013,10 - 14,Mann,Vestfold,1433
R,2013,10 - 14,Mann,Østfold,1760
R,2013,15 - 19,Kvinne,Hele landet,33591
R,2013,15 - 19,Kvinne,Helseregion Midt-Norge,4802
R,2013,15 - 19,Kvinne,Helseregion Nord-Norge,3150
R,2013,15 - 19,Kvinne,Helseregion Sør-Øst,18328
R,2013,15 - 19,Kvinne,Helseregion Vest,7311
R,2013,15 - 19,Kvinne,Akershus,4340
R,2013,15 - 19,Kvinne,Aust-Agder,855
R,2013,15 - 19,Kvinne,Buskerud,1756
R,2013,15 - 19,Kvinne,Finnmark,520
R,2013,15 - 19,Kvinne,Hedmark,1339
R,2013,15 - 19,Kvinne,Hordaland,3479
R,2013,15 - 19,Kvinne,Møre og Romsdal,1757
R,2013,15 - 19,Kvinne,Nordland,1612
R,2013,15 - 19,Kvinne,Oppland,1302
R,2013,15 - 19,Kvinne,Oslo,2706
R,2013,15 - 19,Kvinne,Rogaland,3020
R,2013,15 - 19,Kvinne,Sogn og Fjordane,812
R,2013,15 - 19,Kvinne,Telemark,1094
R,2013,15 - 19,Kvinne,Troms,1018
R,2013,15 - 19,Kvinne,Trøndelag,3045
R,2013,15 - 19,Kvinne,Vest-Agder,1331
R,2013,15 - 19,Kvinne,Vestfold,1645
R,2013,15 - 19,Kvinne,Østfold,1960
R,2013,15 - 19,Mann,Hele landet,30353
R,2013,15 - 19,Mann,Helseregion Midt-Norge,4246
R,2013,15 - 19,Mann,Helseregion Nord-Norge,2768
R,2013,15 - 19,Mann,Helseregion Sør-Øst,16775
R,2013,15 - 19,Mann,Helseregion Vest,6564
R,2013,15 - 19,Mann,Akershus,3977
R,2013,15 - 19,Mann,Aust-Agder,698
R,2013,15 - 19,Mann,Buskerud,1597
R,2013,15 - 19,Mann,Finnmark,483
R,2013,15 - 19,Mann,Hedmark,1278
R,2013,15 - 19,Mann,Hordaland,3140
R,2013,15 - 19,Mann,Møre og Romsdal,1530
R,2013,15 - 19,Mann,Nordland,1408
R,2013,15 - 19,Mann,Oppland,1131
R,2013,15 - 19,Mann,Oslo,2631
R,2013,15 - 19,Mann,Rogaland,2700
R,2013,15 - 19,Mann,Sogn og Fjordane,724
R,2013,15 - 19,Mann,Telemark,962
R,2013,15 - 19,Mann,Troms,877
R,2013,15 - 19,Mann,Trøndelag,2716
R,2013,15 - 19,Mann,Vest-Agder,1184
R,2013,15 - 19,Mann,Vestfold,1588
R,2013,15 - 19,Mann,Østfold,1729
R,2013,20 - 24,Kvinne,Hele landet,37887
R,2013,20 - 24,Kvinne,Helseregion Midt-Norge,5472
R,2013,20 - 24,Kvinne,Helseregion Nord-Norge,3553
R,2013,20 - 24,Kvinne,Helseregion Sør-Øst,20437
R,2013,20 - 24,Kvinne,Helseregion Vest,8425
R,2013,20 - 24,Kvinne,Akershus,4156
R,2013,20 - 24,Kvinne,Aust-Agder,882
R,2013,20 - 24,Kvinne,Buskerud,1816
R,2013,20 - 24,Kvinne,Finnmark,591
R,2013,20 - 24,Kvinne,Hedmark,1507
R,2013,20 - 24,Kvinne,Hordaland,4189
R,2013,20 - 24,Kvinne,Møre og Romsdal,1921
R,2013,20 - 24,Kvinne,Nordland,1792
R,2013,20 - 24,Kvinne,Oppland,1339
R,2013,20 - 24,Kvinne,Oslo,4234
R,2013,20 - 24,Kvinne,Rogaland,3399
R,2013,20 - 24,Kvinne,Sogn og Fjordane,837
R,2013,20 - 24,Kvinne,Telemark,1224
R,2013,20 - 24,Kvinne,Troms,1170
R,2013,20 - 24,Kvinne,Trøndelag,3551
R,2013,20 - 24,Kvinne,Vest-Agder,1445
R,2013,20 - 24,Kvinne,Vestfold,1766
R,2013,20 - 24,Kvinne,Østfold,2068
R,2013,20 - 24,Mann,Hele landet,26980
R,2013,20 - 24,Mann,Helseregion Midt-Norge,3919
R,2013,20 - 24,Mann,Helseregion Nord-Norge,2603
R,2013,20 - 24,Mann,Helseregion Sør-Øst,14488
R,2013,20 - 24,Mann,Helseregion Vest,5970
R,2013,20 - 24,Mann,Akershus,3130
R,2013,20 - 24,Mann,Aust-Agder,614
R,2013,20 - 24,Mann,Buskerud,1323
R,2013,20 - 24,Mann,Finnmark,469
R,2013,20 - 24,Mann,Hedmark,1073
R,2013,20 - 24,Mann,Hordaland,2889
R,2013,20 - 24,Mann,Møre og Romsdal,1401
R,2013,20 - 24,Mann,Nordland,1298
R,2013,20 - 24,Mann,Oppland,1031
R,2013,20 - 24,Mann,Oslo,2636
R,2013,20 - 24,Mann,Rogaland,2466
R,2013,20 - 24,Mann,Sogn og Fjordane,615
R,2013,20 - 24,Mann,Telemark,902
R,2013,20 - 24,Mann,Troms,836
R,2013,20 - 24,Mann,Trøndelag,2518
R,2013,20 - 24,Mann,Vest-Agder,998
R,2013,20 - 24,Mann,Vestfold,1257
R,2013,20 - 24,Mann,Østfold,1524
R,2013,25 - 29,Kvinne,Hele landet,39213
R,2013,25 - 29,Kvinne,Helseregion Midt-Norge,5239
R,2013,25 - 29,Kvinne,Helseregion Nord-Norge,3300
R,2013,25 - 29,Kvinne,Helseregion Sør-Øst,21917
R,2013,25 - 29,Kvinne,Helseregion Vest,8757
R,2013,25 - 29,Kvinne,Akershus,3622
R,2013,25 - 29,Kvinne,Aust-Agder,794
R,2013,25 - 29,Kvinne,Buskerud,1813
R,2013,25 - 29,Kvinne,Finnmark,545
R,2013,25 - 29,Kvinne,Hedmark,1213
R,2013,25 - 29,Kvinne,Hordaland,4452
R,2013,25 - 29,Kvinne,Møre og Romsdal,1715
R,2013,25 - 29,Kvinne,Nordland,1626
R,2013,25 - 29,Kvinne,Oppland,1134
R,2013,25 - 29,Kvinne,Oslo,7150
R,2013,25 - 29,Kvinne,Rogaland,3661
R,2013,25 - 29,Kvinne,Sogn og Fjordane,644
R,2013,25 - 29,Kvinne,Telemark,1161
R,2013,25 - 29,Kvinne,Troms,1129
R,2013,25 - 29,Kvinne,Trøndelag,3524
R,2013,25 - 29,Kvinne,Vest-Agder,1382
R,2013,25 - 29,Kvinne,Vestfold,1682
R,2013,25 - 29,Kvinne,Østfold,1966
R,2013,25 - 29,Mann,Hele landet,27197
R,2013,25 - 29,Mann,Helseregion Midt-Norge,3731
R,2013,25 - 29,Mann,Helseregion Nord-Norge,2406
R,2013,25 - 29,Mann,Helseregion Sør-Øst,15070
R,2013,25 - 29,Mann,Helseregion Vest,5990
R,2013,25 - 29,Mann,Akershus,2703
R,2013,25 - 29,Mann,Aust-Agder,628
R,2013,25 - 29,Mann,Buskerud,1323
R,2013,25 - 29,Mann,Finnmark,388
R,2013,25 - 29,Mann,Hedmark,897
R,2013,25 - 29,Mann,Hordaland,2982
R,2013,25 - 29,Mann,Møre og Romsdal,1244
R,2013,25 - 29,Mann,Nordland,1212
R,2013,25 - 29,Mann,Oppland,831
R,2013,25 - 29,Mann,Oslo,4403
R,2013,25 - 29,Mann,Rogaland,2537
R,2013,25 - 29,Mann,Sogn og Fjordane,471
R,2013,25 - 29,Mann,Telemark,851
R,2013,25 - 29,Mann,Troms,806
R,2013,25 - 29,Mann,Trøndelag,2487
R,2013,25 - 29,Mann,Vest-Agder,988
R,2013,25 - 29,Mann,Vestfold,1059
R,2013,25 - 29,Mann,Østfold,1387
R,2013,30 - 34,Kvinne,Hele landet,41752
R,2013,30 - 34,Kvinne,Helseregion Midt-Norge,5096
R,2013,30 - 34,Kvinne,Helseregion Nord-Norge,3106
R,2013,30 - 34,Kvinne,Helseregion Sør-Øst,24684
R,2013,30 - 34,Kvinne,Helseregion Vest,8866
R,2013,30 - 34,Kvinne,Akershus,4247
R,2013,30 - 34,Kvinne,Aust-Agder,877
R,2013,30 - 34,Kvinne,Buskerud,2130
R,2013,30 - 34,Kvinne,Finnmark,515
R,2013,30 - 34,Kvinne,Hedmark,1335
R,2013,30 - 34,Kvinne,Hordaland,4400
R,2013,30 - 34,Kvinne,Møre og Romsdal,1666
R,2013,30 - 34,Kvinne,Nordland,1452
R,2013,30 - 34,Kvinne,Oppland,1120
R,2013,30 - 34,Kvinne,Oslo,8412
R,2013,30 - 34,Kvinne,Rogaland,3848
R,2013,30 - 34,Kvinne,Sogn og Fjordane,618
R,2013,30 - 34,Kvinne,Telemark,1105
R,2013,30 - 34,Kvinne,Troms,1139
R,2013,30 - 34,Kvinne,Trøndelag,3430
R,2013,30 - 34,Kvinne,Vest-Agder,1432
R,2013,30 - 34,Kvinne,Vestfold,1720
R,2013,30 - 34,Kvinne,Østfold,2306
R,2013,30 - 34,Mann,Hele landet,30610
R,2013,30 - 34,Mann,Helseregion Midt-Norge,3837
R,2013,30 - 34,Mann,Helseregion Nord-Norge,2410
R,2013,30 - 34,Mann,Helseregion Sør-Øst,17626
R,2013,30 - 34,Mann,Helseregion Vest,6737
R,2013,30 - 34,Mann,Akershus,2849
R,2013,30 - 34,Mann,Aust-Agder,596
R,2013,30 - 34,Mann,Buskerud,1498
R,2013,30 - 34,Mann,Finnmark,385
R,2013,30 - 34,Mann,Hedmark,963
R,2013,30 - 34,Mann,Hordaland,3409
R,2013,30 - 34,Mann,Møre og Romsdal,1266
R,2013,30 - 34,Mann,Nordland,1127
R,2013,30 - 34,Mann,Oppland,892
R,2013,30 - 34,Mann,Oslo,6069
R,2013,30 - 34,Mann,Rogaland,2859
R,2013,30 - 34,Mann,Sogn og Fjordane,469
R,2013,30 - 34,Mann,Telemark,817
R,2013,30 - 34,Mann,Troms,898
R,2013,30 - 34,Mann,Trøndelag,2571
R,2013,30 - 34,Mann,Vest-Agder,1094
R,2013,30 - 34,Mann,Vestfold,1261
R,2013,30 - 34,Mann,Østfold,1587
R,2013,35 - 39,Kvinne,Hele landet,46816
R,2013,35 - 39,Kvinne,Helseregion Midt-Norge,5632
R,2013,35 - 39,Kvinne,Helseregion Nord-Norge,3488
R,2013,35 - 39,Kvinne,Helseregion Sør-Øst,28002
R,2013,35 - 39,Kvinne,Helseregion Vest,9694
R,2013,35 - 39,Kvinne,Akershus,5928
R,2013,35 - 39,Kvinne,Aust-Agder,1079
R,2013,35 - 39,Kvinne,Buskerud,2604
R,2013,35 - 39,Kvinne,Finnmark,577
R,2013,35 - 39,Kvinne,Hedmark,1618
R,2013,35 - 39,Kvinne,Hordaland,4749
R,2013,35 - 39,Kvinne,Møre og Romsdal,1929
R,2013,35 - 39,Kvinne,Nordland,1660
R,2013,35 - 39,Kvinne,Oppland,1401
R,2013,35 - 39,Kvinne,Oslo,7486
R,2013,35 - 39,Kvinne,Rogaland,4216
R,2013,35 - 39,Kvinne,Sogn og Fjordane,729
R,2013,35 - 39,Kvinne,Telemark,1402
R,2013,35 - 39,Kvinne,Troms,1251
R,2013,35 - 39,Kvinne,Trøndelag,3703
R,2013,35 - 39,Kvinne,Vest-Agder,1620
R,2013,35 - 39,Kvinne,Vestfold,2179
R,2013,35 - 39,Kvinne,Østfold,2685
R,2013,35 - 39,Mann,Hele landet,33596
R,2013,35 - 39,Mann,Helseregion Midt-Norge,3813
R,2013,35 - 39,Mann,Helseregion Nord-Norge,2422
R,2013,35 - 39,Mann,Helseregion Sør-Øst,20389
R,2013,35 - 39,Mann,Helseregion Vest,6972
R,2013,35 - 39,Mann,Akershus,4011
R,2013,35 - 39,Mann,Aust-Agder,787
R,2013,35 - 39,Mann,Buskerud,1777
R,2013,35 - 39,Mann,Finnmark,392
R,2013,35 - 39,Mann,Hedmark,1120
R,2013,35 - 39,Mann,Hordaland,3379
R,2013,35 - 39,Mann,Møre og Romsdal,1297
R,2013,35 - 39,Mann,Nordland,1189
R,2013,35 - 39,Mann,Oppland,1020
R,2013,35 - 39,Mann,Oslo,6122
R,2013,35 - 39,Mann,Rogaland,3096
R,2013,35 - 39,Mann,Sogn og Fjordane,497
R,2013,35 - 39,Mann,Telemark,971
R,2013,35 - 39,Mann,Troms,841
R,2013,35 - 39,Mann,Trøndelag,2516
R,2013,35 - 39,Mann,Vest-Agder,1120
R,2013,35 - 39,Mann,Vestfold,1478
R,2013,35 - 39,Mann,Østfold,1983
R,2013,40 - 44,Kvinne,Hele landet,54460
R,2013,40 - 44,Kvinne,Helseregion Midt-Norge,6652
R,2013,40 - 44,Kvinne,Helseregion Nord-Norge,4613
R,2013,40 - 44,Kvinne,Helseregion Sør-Øst,32528
R,2013,40 - 44,Kvinne,Helseregion Vest,10667
R,2013,40 - 44,Kvinne,Akershus,7341
R,2013,40 - 44,Kvinne,Aust-Agder,1206
R,2013,40 - 44,Kvinne,Buskerud,3100
R,2013,40 - 44,Kvinne,Finnmark,827
R,2013,40 - 44,Kvinne,Hedmark,2131
R,2013,40 - 44,Kvinne,Hordaland,5236
R,2013,40 - 44,Kvinne,Møre og Romsdal,2363
R,2013,40 - 44,Kvinne,Nordland,2203
R,2013,40 - 44,Kvinne,Oppland,1891
R,2013,40 - 44,Kvinne,Oslo,6948
R,2013,40 - 44,Kvinne,Rogaland,4501
R,2013,40 - 44,Kvinne,Sogn og Fjordane,930
R,2013,40 - 44,Kvinne,Telemark,1770
R,2013,40 - 44,Kvinne,Troms,1583
R,2013,40 - 44,Kvinne,Trøndelag,4289
R,2013,40 - 44,Kvinne,Vest-Agder,2015
R,2013,40 - 44,Kvinne,Vestfold,2712
R,2013,40 - 44,Kvinne,Østfold,3414
R,2013,40 - 44,Mann,Hele landet,38109
R,2013,40 - 44,Mann,Helseregion Midt-Norge,4465
R,2013,40 - 44,Mann,Helseregion Nord-Norge,3023
R,2013,40 - 44,Mann,Helseregion Sør-Øst,23019
R,2013,40 - 44,Mann,Helseregion Vest,7602
R,2013,40 - 44,Mann,Akershus,5177
R,2013,40 - 44,Mann,Aust-Agder,896
R,2013,40 - 44,Mann,Buskerud,2201
R,2013,40 - 44,Mann,Finnmark,524
R,2013,40 - 44,Mann,Hedmark,1419
R,2013,40 - 44,Mann,Hordaland,3730
R,2013,40 - 44,Mann,Møre og Romsdal,1581
R,2013,40 - 44,Mann,Nordland,1451
R,2013,40 - 44,Mann,Oppland,1273
R,2013,40 - 44,Mann,Oslo,5375
R,2013,40 - 44,Mann,Rogaland,3247
R,2013,40 - 44,Mann,Sogn og Fjordane,625
R,2013,40 - 44,Mann,Telemark,1202
R,2013,40 - 44,Mann,Troms,1048
R,2013,40 - 44,Mann,Trøndelag,2884
R,2013,40 - 44,Mann,Vest-Agder,1300
R,2013,40 - 44,Mann,Vestfold,1887
R,2013,40 - 44,Mann,Østfold,2289
R,2013,45 - 49,Kvinne,Hele landet,55615
R,2013,45 - 49,Kvinne,Helseregion Midt-Norge,6862
R,2013,45 - 49,Kvinne,Helseregion Nord-Norge,4737
R,2013,45 - 49,Kvinne,Helseregion Sør-Øst,33090
R,2013,45 - 49,Kvinne,Helseregion Vest,10926
R,2013,45 - 49,Kvinne,Akershus,7570
R,2013,45 - 49,Kvinne,Aust-Agder,1275
R,2013,45 - 49,Kvinne,Buskerud,3196
R,2013,45 - 49,Kvinne,Finnmark,831
R,2013,45 - 49,Kvinne,Hedmark,2333
R,2013,45 - 49,Kvinne,Hordaland,5379
R,2013,45 - 49,Kvinne,Møre og Romsdal,2398
R,2013,45 - 49,Kvinne,Nordland,2341
R,2013,45 - 49,Kvinne,Oppland,2075
R,2013,45 - 49,Kvinne,Oslo,6375
R,2013,45 - 49,Kvinne,Rogaland,4560
R,2013,45 - 49,Kvinne,Sogn og Fjordane,987
R,2013,45 - 49,Kvinne,Telemark,1967
R,2013,45 - 49,Kvinne,Troms,1565
R,2013,45 - 49,Kvinne,Trøndelag,4464
R,2013,45 - 49,Kvinne,Vest-Agder,1964
R,2013,45 - 49,Kvinne,Vestfold,2774
R,2013,45 - 49,Kvinne,Østfold,3561
R,2013,45 - 49,Mann,Hele landet,38388
R,2013,45 - 49,Mann,Helseregion Midt-Norge,4572
R,2013,45 - 49,Mann,Helseregion Nord-Norge,3219
R,2013,45 - 49,Mann,Helseregion Sør-Øst,23242
R,2013,45 - 49,Mann,Helseregion Vest,7355
R,2013,45 - 49,Mann,Akershus,5267
R,2013,45 - 49,Mann,Aust-Agder,920
R,2013,45 - 49,Mann,Buskerud,2283
R,2013,45 - 49,Mann,Finnmark,531
R,2013,45 - 49,Mann,Hedmark,1603
R,2013,45 - 49,Mann,Hordaland,3642
R,2013,45 - 49,Mann,Møre og Romsdal,1562
R,2013,45 - 49,Mann,Nordland,1647
R,2013,45 - 49,Mann,Oppland,1407
R,2013,45 - 49,Mann,Oslo,4828
R,2013,45 - 49,Mann,Rogaland,3034
R,2013,45 - 49,Mann,Sogn og Fjordane,679
R,2013,45 - 49,Mann,Telemark,1246
R,2013,45 - 49,Mann,Troms,1041
R,2013,45 - 49,Mann,Trøndelag,3010
R,2013,45 - 49,Mann,Vest-Agder,1324
R,2013,45 - 49,Mann,Vestfold,1869
R,2013,45 - 49,Mann,Østfold,2495
R,2013,50 - 54,Kvinne,Hele landet,52687
R,2013,50 - 54,Kvinne,Helseregion Midt-Norge,6603
R,2013,50 - 54,Kvinne,Helseregion Nord-Norge,4720
R,2013,50 - 54,Kvinne,Helseregion Sør-Øst,31270
R,2013,50 - 54,Kvinne,Helseregion Vest,10094
R,2013,50 - 54,Kvinne,Akershus,6764
R,2013,50 - 54,Kvinne,Aust-Agder,1315
R,2013,50 - 54,Kvinne,Buskerud,2974
R,2013,50 - 54,Kvinne,Finnmark,781
R,2013,50 - 54,Kvinne,Hedmark,2256
R,2013,50 - 54,Kvinne,Hordaland,4953
R,2013,50 - 54,Kvinne,Møre og Romsdal,2466
R,2013,50 - 54,Kvinne,Nordland,2439
R,2013,50 - 54,Kvinne,Oppland,2013
R,2013,50 - 54,Kvinne,Oslo,6027
R,2013,50 - 54,Kvinne,Rogaland,4161
R,2013,50 - 54,Kvinne,Sogn og Fjordane,980
R,2013,50 - 54,Kvinne,Telemark,1855
R,2013,50 - 54,Kvinne,Troms,1500
R,2013,50 - 54,Kvinne,Trøndelag,4137
R,2013,50 - 54,Kvinne,Vest-Agder,1892
R,2013,50 - 54,Kvinne,Vestfold,2772
R,2013,50 - 54,Kvinne,Østfold,3402
R,2013,50 - 54,Mann,Hele landet,35987
R,2013,50 - 54,Mann,Helseregion Midt-Norge,4445
R,2013,50 - 54,Mann,Helseregion Nord-Norge,3027
R,2013,50 - 54,Mann,Helseregion Sør-Øst,21564
R,2013,50 - 54,Mann,Helseregion Vest,6951
R,2013,50 - 54,Mann,Akershus,4859
R,2013,50 - 54,Mann,Aust-Agder,773
R,2013,50 - 54,Mann,Buskerud,2027
R,2013,50 - 54,Mann,Finnmark,506
R,2013,50 - 54,Mann,Hedmark,1584
R,2013,50 - 54,Mann,Hordaland,3417
R,2013,50 - 54,Mann,Møre og Romsdal,1644
R,2013,50 - 54,Mann,Nordland,1533
R,2013,50 - 54,Mann,Oppland,1326
R,2013,50 - 54,Mann,Oslo,4455
R,2013,50 - 54,Mann,Rogaland,2816
R,2013,50 - 54,Mann,Sogn og Fjordane,718
R,2013,50 - 54,Mann,Telemark,1233
R,2013,50 - 54,Mann,Troms,988
R,2013,50 - 54,Mann,Trøndelag,2801
R,2013,50 - 54,Mann,Vest-Agder,1195
R,2013,50 - 54,Mann,Vestfold,1827
R,2013,50 - 54,Mann,Østfold,2285
R,2013,55 - 59,Kvinne,Hele landet,53835
R,2013,55 - 59,Kvinne,Helseregion Midt-Norge,7019
R,2013,55 - 59,Kvinne,Helseregion Nord-Norge,4790
R,2013,55 - 59,Kvinne,Helseregion Sør-Øst,31644
R,2013,55 - 59,Kvinne,Helseregion Vest,10382
R,2013,55 - 59,Kvinne,Akershus,6251
R,2013,55 - 59,Kvinne,Aust-Agder,1377
R,2013,55 - 59,Kvinne,Buskerud,3086
R,2013,55 - 59,Kvinne,Finnmark,764
R,2013,55 - 59,Kvinne,Hedmark,2475
R,2013,55 - 59,Kvinne,Hordaland,5053
R,2013,55 - 59,Kvinne,Møre og Romsdal,2734
R,2013,55 - 59,Kvinne,Nordland,2432
R,2013,55 - 59,Kvinne,Oppland,2076
R,2013,55 - 59,Kvinne,Oslo,5954
R,2013,55 - 59,Kvinne,Rogaland,4270
R,2013,55 - 59,Kvinne,Sogn og Fjordane,1059
R,2013,55 - 59,Kvinne,Telemark,2049
R,2013,55 - 59,Kvinne,Troms,1594
R,2013,55 - 59,Kvinne,Trøndelag,4285
R,2013,55 - 59,Kvinne,Vest-Agder,1870
R,2013,55 - 59,Kvinne,Vestfold,2919
R,2013,55 - 59,Kvinne,Østfold,3587
R,2013,55 - 59,Mann,Hele landet,36582
R,2013,55 - 59,Mann,Helseregion Midt-Norge,4650
R,2013,55 - 59,Mann,Helseregion Nord-Norge,3215
R,2013,55 - 59,Mann,Helseregion Sør-Øst,21737
R,2013,55 - 59,Mann,Helseregion Vest,6980
R,2013,55 - 59,Mann,Akershus,4530
R,2013,55 - 59,Mann,Aust-Agder,926
R,2013,55 - 59,Mann,Buskerud,2060
R,2013,55 - 59,Mann,Finnmark,489
R,2013,55 - 59,Mann,Hedmark,1667
R,2013,55 - 59,Mann,Hordaland,3387
R,2013,55 - 59,Mann,Møre og Romsdal,1668
R,2013,55 - 59,Mann,Nordland,1722
R,2013,55 - 59,Mann,Oppland,1450
R,2013,55 - 59,Mann,Oslo,4112
R,2013,55 - 59,Mann,Rogaland,2902
R,2013,55 - 59,Mann,Sogn og Fjordane,691
R,2013,55 - 59,Mann,Telemark,1316
R,2013,55 - 59,Mann,Troms,1004
R,2013,55 - 59,Mann,Trøndelag,2982
R,2013,55 - 59,Mann,Vest-Agder,1337
R,2013,55 - 59,Mann,Vestfold,1914
R,2013,55 - 59,Mann,Østfold,2425
R,2013,60 - 64,Kvinne,Hele landet,51225
R,2013,60 - 64,Kvinne,Helseregion Midt-Norge,6708
R,2013,60 - 64,Kvinne,Helseregion Nord-Norge,4664
R,2013,60 - 64,Kvinne,Helseregion Sør-Øst,30233
